date,T2M,region_name,country,latitude,longitude
2020-01-01,8.978594716389997,islamabad,pakistan,33.6844,73.0479
2020-01-02,10.536923980712913,islamabad,pakistan,33.6844,73.0479
2020-01-03,9.419953918457054,islamabad,pakistan,33.6844,73.0479
2020-01-04,8.349338785807314,islamabad,pakistan,33.6844,73.0479
2020-01-05,7.450575764973981,islamabad,pakistan,33.6844,73.0479
2020-01-06,6.3353032430013245,islamabad,pakistan,33.6844,73.0479
2020-01-07,7.366700744628929,islamabad,pakistan,33.6844,73.0479
2020-01-08,6.4525822957356995,islamabad,pakistan,33.6844,73.0479
2020-01-09,6.669538116455101,islamabad,pakistan,33.6844,73.0479
2020-01-10,7.658400472005231,islamabad,pakistan,33.6844,73.0479
2020-01-11,9.770522054036482,islamabad,pakistan,33.6844,73.0479
2020-01-12,9.953357950846376,islamabad,pakistan,33.6844,73.0479
2020-01-13,4.600008900960309,islamabad,pakistan,33.6844,73.0479
2020-01-14,7.665002441406273,islamabad,pakistan,33.6844,73.0479
2020-01-15,9.634145355224632,islamabad,pakistan,33.6844,73.0479
2020-01-16,10.231028493245466,islamabad,pakistan,33.6844,73.0479
2020-01-17,8.93689880371096,islamabad,pakistan,33.6844,73.0479
2020-01-18,8.719734446207704,islamabad,pakistan,33.6844,73.0479
2020-01-19,8.917217508951845,islamabad,pakistan,33.6844,73.0479
2020-01-20,10.004047648112001,islamabad,pakistan,33.6844,73.0479
2020-01-21,5.793979899088565,islamabad,pakistan,33.6844,73.0479
2020-01-22,7.945855712890648,islamabad,pakistan,33.6844,73.0479
2020-01-23,7.759238179524762,islamabad,pakistan,33.6844,73.0479
2020-01-24,9.988579050699892,islamabad,pakistan,33.6844,73.0479
2020-01-25,12.384014383951845,islamabad,pakistan,33.6844,73.0479
2020-01-26,11.049708302815779,islamabad,pakistan,33.6844,73.0479
2020-01-27,8.66154251098635,islamabad,pakistan,33.6844,73.0479
2020-01-28,9.086487070719423,islamabad,pakistan,33.6844,73.0479
2020-01-29,8.380034383138044,islamabad,pakistan,33.6844,73.0479
2020-01-30,9.406953430175804,islamabad,pakistan,33.6844,73.0479
