date,T2M,region_name,country,latitude,longitude
2020-01-01,11.720944976806663,hyderabad_P,pakistan,25.396,68.3578
2020-01-02,12.428525543212913,hyderabad_P,pakistan,25.396,68.3578
2020-01-03,14.483756001790388,hyderabad_P,pakistan,25.396,68.3578
2020-01-04,18.15760701497398,hyderabad_P,pakistan,25.396,68.3578
2020-01-05,19.32020467122398,hyderabad_P,pakistan,25.396,68.3578
2020-01-06,17.525244649251324,hyderabad_P,pakistan,25.396,68.3578
2020-01-07,13.977377827962263,hyderabad_P,pakistan,25.396,68.3578
2020-01-08,13.3039006551107,hyderabad_P,pakistan,25.396,68.3578
2020-01-09,12.83793411254885,hyderabad_P,pakistan,25.396,68.3578
2020-01-10,13.714344278971376,hyderabad_P,pakistan,25.396,68.3578
2020-01-11,14.847344970703148,hyderabad_P,pakistan,25.396,68.3578
2020-01-12,14.17048034667971,hyderabad_P,pakistan,25.396,68.3578
2020-01-13,12.819898223876976,hyderabad_P,pakistan,25.396,68.3578
2020-01-14,12.274133300781273,hyderabad_P,pakistan,25.396,68.3578
2020-01-15,11.394968922932966,hyderabad_P,pakistan,25.396,68.3578
2020-01-16,12.516998545328798,hyderabad_P,pakistan,25.396,68.3578
2020-01-17,14.580779012044294,hyderabad_P,pakistan,25.396,68.3578
2020-01-18,12.894050852457704,hyderabad_P,pakistan,25.396,68.3578
2020-01-19,14.215598042806013,hyderabad_P,pakistan,25.396,68.3578
2020-01-20,15.95562642415367,hyderabad_P,pakistan,25.396,68.3578
2020-01-21,16.47090047200523,hyderabad_P,pakistan,25.396,68.3578
2020-01-22,15.977105712890648,hyderabad_P,pakistan,25.396,68.3578
2020-01-23,15.751100158691429,hyderabad_P,pakistan,25.396,68.3578
2020-01-24,17.976697540283226,hyderabad_P,pakistan,25.396,68.3578
2020-01-25,19.92584381103518,hyderabad_P,pakistan,25.396,68.3578
2020-01-26,20.903712209065777,hyderabad_P,pakistan,25.396,68.3578
2020-01-27,19.14640579223635,hyderabad_P,pakistan,25.396,68.3578
