date,latitude,longitude,U10M
2020-01-05,33.5651,73.0169,-0.3976736168066661
2020-01-05,7.2906,80.6337,-3.596425632635752
2020-01-05,27.7172,85.324,2.057022489607334
2020-01-05,23.8103,90.4125,1.564002734919389
2020-01-05,30.1798,66.975,0.9117861514290174
2020-01-05,26.9124,75.7873,0.0168098683158556
2020-01-05,21.1702,72.8311,-4.9368390540281935
2020-01-05,18.5204,73.8567,-5.186228692531586
2020-01-05,33.6844,73.0479,-0.3976736168066661
2020-01-05,30.1575,71.5249,-0.5500185415148735
2020-01-05,12.9716,77.5946,-2.612701694170634
2020-01-05,31.5204,74.3587,-0.5636490931113561
2020-01-05,26.8467,80.9462,3.40534437696139
2020-01-06,23.8103,90.4125,1.1467416509985924
2020-01-06,7.2906,80.6337,-3.660684823989868
2020-01-06,25.396,68.3578,-0.7724732210238775
2020-01-06,17.385,78.4867,-2.903360595305761
2020-01-06,31.5204,74.3587,-1.3466487651069958
2020-01-06,22.5726,88.3639,0.4732813388109207
2020-01-06,13.0827,80.2707,-3.823119709889094
2020-01-06,25.5941,85.1376,1.5588980639974277
2020-01-06,30.1575,71.5249,-0.9626562347014744
2020-01-06,19.076,72.8777,-3.462045901765426
2020-01-06,26.9124,75.7873,-0.967132143676281
2020-01-06,26.8467,80.9462,0.9677229933440684
2020-01-06,30.1798,66.975,3.962219635645549
2020-01-06,21.1702,72.8311,-1.9602911248803137
2020-01-06,22.3569,91.7832,0.281275858481725
2020-01-06,23.0225,72.5714,-2.53508462322255
2020-01-06,27.7172,85.324,0.6989432461559772
2020-01-06,33.6844,73.0479,-1.8878780057032905
2020-01-06,6.9271,79.8612,-2.764363199472428
2020-01-06,33.5651,73.0169,-1.8878780057032905
2020-01-06,24.8607,67.0011,-1.0467717455079155
2020-01-06,12.9716,77.5946,-4.401529560486476
2020-01-06,28.7041,77.1025,-1.29174825673302
2020-01-06,18.5204,73.8567,-3.914285898208618
2020-01-06,34.0151,71.5249,-0.2448835993806521
2020-01-07,27.7172,85.324,0.7941356723507246
2020-01-07,26.9124,75.7873,-1.149982174237569
2020-01-07,19.076,72.8777,-0.4004170447587967
2020-01-07,33.6844,73.0479,-0.6560856948296229
2020-01-07,22.5726,88.3639,0.5556923126180967
2020-01-07,12.9716,77.5946,-4.031228120128314
2020-01-07,25.396,68.3578,-0.8589970767498016
2020-01-07,33.5651,73.0169,-0.6560856948296229
2020-01-07,30.1575,71.5249,-0.0683145945270856
2020-01-07,7.2906,80.6337,-3.827940354744593
2020-01-07,34.0151,71.5249,1.2016782263914745
2020-01-07,28.7041,77.1025,-1.9287704279025395
2020-01-07,23.0225,72.5714,0.544113427400589
2020-01-07,13.0827,80.2707,-3.876361578702927
2020-01-07,21.1702,72.8311,1.4110968361298244
2020-01-07,26.8467,80.9462,0.4636856193343798
2020-01-07,23.8103,90.4125,1.152958961824576
2020-01-07,18.5204,73.8567,-0.1862573971350987
2020-01-07,25.5941,85.1376,1.3586657469471295
2020-01-07,22.3569,91.7832,0.3333857382337252
2020-01-07,30.1798,66.975,5.340496341387431
2020-01-07,6.9271,79.8612,-2.830829362074534
2020-01-07,31.5204,74.3587,0.8887700612346331
2020-01-07,24.8607,67.0011,-2.709328686197599
2020-01-07,17.385,78.4867,-2.082253490885099
2020-01-08,23.8103,90.4125,0.267344852288564
2020-01-08,27.7172,85.324,-0.2504294117291768
2020-01-08,33.6844,73.0479,0.2558804154396057
2020-01-08,31.5204,74.3587,1.879394978284836
2020-01-08,12.9716,77.5946,-2.543298661708832
2020-01-08,24.8607,67.0011,-1.076011598110199
2020-01-08,18.5204,73.8567,1.8637168010075889
2020-01-08,22.3569,91.7832,0.2531503637631734
2020-01-08,34.0151,71.5249,2.213604678710302
2020-01-08,21.1702,72.8311,1.2212722053130467
2020-01-08,30.1575,71.5249,-0.1203542749087015
2020-01-08,28.7041,77.1025,0.536429151892662
2020-01-08,7.2906,80.6337,-3.104822099208832
2020-01-08,30.1798,66.975,2.5611021320025125
2020-01-08,17.385,78.4867,-1.2945295323928196
2020-01-08,33.5651,73.0169,0.2558804154396057
2020-01-08,25.396,68.3578,-0.3715457320213318
2020-01-08,6.9271,79.8612,-3.0406945198774338
2020-01-08,13.0827,80.2707,-3.180749843517939
2020-01-08,23.0225,72.5714,1.221022332708041
2020-01-08,26.8467,80.9462,-1.4029788374900818
2020-01-08,19.076,72.8777,0.7920100390911102
2020-01-08,26.9124,75.7873,1.0757809082667034
2020-01-08,25.5941,85.1376,-1.2575994580984116
2020-01-08,22.5726,88.3639,-0.5275363326072693
2020-01-09,33.5651,73.0169,0.3253789246082306
2020-01-09,17.385,78.4867,-0.4612745990355809
2020-01-09,26.8467,80.9462,2.717987572153409
2020-01-09,24.8607,67.0011,-3.226996863881747
2020-01-09,19.076,72.8777,-1.492125968138377
2020-01-09,33.6844,73.0479,0.3253789246082306
2020-01-09,27.7172,85.324,0.9296606530745825
2020-01-09,6.9271,79.8612,-2.273017371694247
2020-01-09,31.5204,74.3587,1.398162382344405
2020-01-09,21.1702,72.8311,-3.107449357708296
2020-01-09,26.9124,75.7873,-0.7442494879166285
2020-01-09,22.3569,91.7832,0.4729161411523819
2020-01-09,25.5941,85.1376,1.1968160023291905
2020-01-09,23.0225,72.5714,-3.8093536496162415
2020-01-09,23.8103,90.4125,1.2790303478638332
2020-01-09,22.5726,88.3639,-0.1137080043554306
2020-01-09,18.5204,73.8567,-1.7419606745243073
2020-01-09,30.1575,71.5249,-0.3588023061553637
2020-01-09,30.1798,66.975,-0.059292621910572
2020-01-09,28.7041,77.1025,2.074664498368899
2020-01-09,25.396,68.3578,-1.876980592807134
2020-01-09,7.2906,80.6337,-2.5348988821109137
2020-01-09,34.0151,71.5249,0.9202580700318018
2020-01-09,13.0827,80.2707,-2.4752878745396933
2020-01-09,12.9716,77.5946,-2.242621863881747
2020-01-10,21.1702,72.8311,-5.399270157019298
2020-01-10,26.8467,80.9462,3.217083215713501
2020-01-10,31.5204,74.3587,2.510357141494751
2020-01-10,18.5204,73.8567,-4.591408789157867
2020-01-10,22.3569,91.7832,0.4833020319541295
2020-01-10,23.0225,72.5714,-4.370664993921916
2020-01-10,13.0827,80.2707,-3.206775436798732
2020-01-10,27.7172,85.324,2.099743112921715
2020-01-10,24.8607,67.0011,-5.541360000769298
2020-01-10,17.385,78.4867,-2.201314364870389
2020-01-10,26.9124,75.7873,-1.3578069346646469
2020-01-10,6.9271,79.8612,-2.2503850559393563
2020-01-10,34.0151,71.5249,1.806548022975524
2020-01-10,12.9716,77.5946,-4.504087885220845
2020-01-10,7.2906,80.6337,-2.745390330751737
2020-01-10,25.396,68.3578,-2.3659385877350965
2020-01-10,28.7041,77.1025,1.8987848659356437
2020-01-10,30.1798,66.975,-0.4670798853039741
2020-01-10,19.076,72.8777,-4.0285629232724505
2020-01-10,22.5726,88.3639,1.5391046926379204
2020-01-10,30.1575,71.5249,0.5127425914009412
2020-01-10,23.8103,90.4125,1.680523153394461
2020-01-10,25.5941,85.1376,3.6022760967413583
2020-01-10,33.6844,73.0479,0.2850395056108634
2020-01-10,33.5651,73.0169,0.2850395056108634
2020-01-11,26.9124,75.7873,-1.7608357866605122
2020-01-11,18.5204,73.8567,-3.935083881020546
2020-01-11,30.1575,71.5249,0.136383231729269
2020-01-11,27.7172,85.324,1.8748628397782643
2020-01-11,23.0225,72.5714,-3.4376524289449057
2020-01-11,31.5204,74.3587,0.8600872506697973
2020-01-11,17.385,78.4867,-1.828800035019716
2020-01-11,6.9271,79.8612,-1.9079194019238157
2020-01-11,25.5941,85.1376,3.1090547243754068
2020-01-11,22.5726,88.3639,1.8683727582295733
2020-01-11,19.076,72.8777,-3.7787219683329263
2020-01-11,25.396,68.3578,-2.396041711171468
2020-01-11,7.2906,80.6337,-2.380548939108849
2020-01-11,26.8467,80.9462,2.5921683261791864
2020-01-11,23.8103,90.4125,2.128585989276568
2020-01-11,33.5651,73.0169,-0.7048592368761698
2020-01-11,28.7041,77.1025,1.2914481262365978
2020-01-11,34.0151,71.5249,1.3094579478104909
2020-01-11,33.6844,73.0479,-0.7048592368761698
2020-01-11,30.1798,66.975,-2.522579029202461
2020-01-11,13.0827,80.2707,-2.873784219225248
2020-01-11,22.3569,91.7832,0.4692435438434283
2020-01-11,24.8607,67.0011,-6.237950454155604
2020-01-11,21.1702,72.8311,-3.037069166700045
2020-01-11,12.9716,77.5946,-4.170201460520427
2020-01-12,21.1702,72.8311,0.7516388411944112
2020-01-12,24.8607,67.0011,-1.741263289625446
2020-01-12,26.9124,75.7873,-0.91826522971193
2020-01-12,19.076,72.8777,-1.424938403069973
2020-01-12,13.0827,80.2707,-2.7123224486907325
2020-01-12,7.2906,80.6337,-2.8847060749928155
2020-01-12,17.385,78.4867,-1.5458286988238494
2020-01-12,30.1575,71.5249,0.0195704561968644
2020-01-12,28.7041,77.1025,-0.4062769152224064
2020-01-12,25.5941,85.1376,2.8035466969013214
2020-01-12,22.3569,91.7832,0.2855502236634493
2020-01-12,12.9716,77.5946,-3.4357111106316247
2020-01-12,27.7172,85.324,1.1392375181118648
2020-01-12,33.6844,73.0479,-1.4522338459889097
2020-01-12,30.1798,66.975,0.1381439653535684
2020-01-12,18.5204,73.8567,-1.903708327561617
2020-01-12,25.396,68.3578,-0.5984397418797016
2020-01-12,22.5726,88.3639,1.560555564860503
2020-01-12,6.9271,79.8612,-2.4417129109303155
2020-01-12,23.8103,90.4125,1.7625075445200007
2020-01-12,26.8467,80.9462,2.2748601684967675
2020-01-12,33.5651,73.0169,-1.4522338459889097
2020-01-12,34.0151,71.5249,-0.8638545535504818
2020-01-12,23.0225,72.5714,-0.8356083625306686
2020-01-12,31.5204,74.3587,0.978688983246684
2020-01-13,34.0151,71.5249,-0.687346359093984
2020-01-13,27.7172,85.324,0.5923154503107071
2020-01-13,21.1702,72.8311,2.65176210552454
2020-01-13,30.1798,66.975,6.421397924423218
2020-01-13,25.396,68.3578,1.5820545628666878
2020-01-13,17.385,78.4867,-1.1866088385383289
2020-01-13,22.5726,88.3639,1.3624103193481762
2020-01-13,6.9271,79.8612,-2.4007456128795943
2020-01-13,26.9124,75.7873,2.5485214591026306
2020-01-13,25.5941,85.1376,1.175695185859998
2020-01-13,19.076,72.8777,1.0075814723968506
2020-01-13,26.8467,80.9462,-1.029317433635394
2020-01-13,23.0225,72.5714,2.602689522008101
2020-01-13,31.5204,74.3587,-0.186540812253952
2020-01-13,12.9716,77.5946,-1.833423818151156
2020-01-13,23.8103,90.4125,1.526968424518903
2020-01-13,13.0827,80.2707,-2.569853683312734
2020-01-13,28.7041,77.1025,0.7046427205204964
2020-01-13,24.8607,67.0011,2.075387080510457
2020-01-13,18.5204,73.8567,1.1011623591184616
2020-01-13,33.6844,73.0479,-4.241321757435799
2020-01-13,30.1575,71.5249,2.1116012955705323
2020-01-13,22.3569,91.7832,0.6591120685140291
2020-01-13,7.2906,80.6337,-1.80654801428318
2020-01-13,33.5651,73.0169,-4.241321757435799
2020-01-14,33.5651,73.0169,-0.4988502065340678
2020-01-14,18.5204,73.8567,0.9273042545343438
2020-01-14,30.1798,66.975,1.7096153845389683
2020-01-14,23.8103,90.4125,0.5076360503832499
2020-01-14,12.9716,77.5946,-2.4595035140713057
2020-01-14,27.7172,85.324,1.098768535380562
2020-01-14,21.1702,72.8311,0.8418161310255527
2020-01-14,28.7041,77.1025,0.9606421627104282
2020-01-14,7.2906,80.6337,-1.6663103103637695
2020-01-14,25.5941,85.1376,0.6615196776886781
2020-01-14,30.1575,71.5249,0.0119199578960736
2020-01-14,34.0151,71.5249,1.7282819598913193
2020-01-14,23.0225,72.5714,1.0247246325016022
2020-01-14,6.9271,79.8612,-2.2807159597675004
2020-01-14,19.076,72.8777,0.8331861421465874
2020-01-14,33.6844,73.0479,-0.4988502065340678
2020-01-14,22.5726,88.3639,0.1810471129914125
2020-01-14,26.9124,75.7873,-0.2333396449685096
2020-01-14,25.396,68.3578,-0.4859260109563668
2020-01-14,26.8467,80.9462,0.1105996718009312
2020-01-14,24.8607,67.0011,-0.6295290179550648
2020-01-14,13.0827,80.2707,-2.755431820948919
2020-01-14,22.3569,91.7832,0.1908801238362988
2020-01-14,31.5204,74.3587,0.453590702265501
2020-01-14,17.385,78.4867,-1.9832455391685169
2020-01-15,26.9124,75.7873,-1.8485636971890929
2020-01-15,28.7041,77.1025,0.2057664903501669
2020-01-15,27.7172,85.324,0.9484940983044604
2020-01-15,17.385,78.4867,-2.41854814440012
2020-01-15,24.8607,67.0011,-0.8293350844954451
2020-01-15,12.9716,77.5946,-3.324777772029241
2020-01-15,22.3569,91.7832,0.0280639032522837
2020-01-15,7.2906,80.6337,-2.0182388921578727
2020-01-15,25.5941,85.1376,0.2576539969692628
2020-01-15,30.1575,71.5249,-0.12991288335373
2020-01-15,31.5204,74.3587,0.7434162789334854
2020-01-15,30.1798,66.975,2.687876840432485
2020-01-15,19.076,72.8777,1.3959659586350124
2020-01-15,23.0225,72.5714,1.5623376816511154
2020-01-15,23.8103,90.4125,0.419346305852135
2020-01-15,34.0151,71.5249,1.6421767473220823
2020-01-15,22.5726,88.3639,0.1021504141390323
2020-01-15,13.0827,80.2707,-2.4328710436820984
2020-01-15,25.396,68.3578,-0.5950948639462391
2020-01-15,33.5651,73.0169,-1.9876195937395096
2020-01-15,21.1702,72.8311,1.4788123567899067
2020-01-15,33.6844,73.0479,-1.9876195937395096
2020-01-15,26.8467,80.9462,-0.3193672830238938
2020-01-15,18.5204,73.8567,1.6011382496605318
2020-01-15,6.9271,79.8612,-1.9844642818594973
2020-01-16,7.2906,80.6337,-2.631310527523359
2020-01-16,33.6844,73.0479,-0.986082460731268
2020-01-16,26.8467,80.9462,-2.1575149496396384
2020-01-16,6.9271,79.8612,-0.8418659071127573
2020-01-16,33.5651,73.0169,-0.986082460731268
2020-01-16,13.0827,80.2707,-2.636946111917496
2020-01-16,28.7041,77.1025,-0.5195843949913979
2020-01-16,12.9716,77.5946,-2.590294907490412
2020-01-16,30.1575,71.5249,0.8371393817166487
2020-01-16,30.1798,66.975,2.5356613074739776
2020-01-16,31.5204,74.3587,0.6332254086931547
2020-01-16,22.3569,91.7832,-0.7057657775779566
2020-01-16,22.5726,88.3639,-0.2342666548987229
2020-01-16,19.076,72.8777,0.709959919253985
2020-01-16,25.5941,85.1376,-1.791242981950442
2020-01-16,18.5204,73.8567,1.4894480109214785
2020-01-16,25.396,68.3578,0.0361629587908585
2020-01-16,23.0225,72.5714,1.8818705330292385
2020-01-16,23.8103,90.4125,-0.4764325420061747
2020-01-16,26.9124,75.7873,-1.0238377749919891
2020-01-16,21.1702,72.8311,1.4240280240774157
2020-01-16,34.0151,71.5249,2.486065149307251
2020-01-16,17.385,78.4867,-1.907637022435665
2020-01-16,27.7172,85.324,-0.2890965690215428
2020-01-16,24.8607,67.0011,0.2181328932444254
2020-01-17,34.0151,71.5249,2.028842215736707
2020-01-17,26.9124,75.7873,0.0359655221303304
2020-01-17,33.5651,73.0169,-1.191367546717326
2020-01-17,33.6844,73.0479,-1.191367546717326
2020-01-17,6.9271,79.8612,-0.5526384562253952
2020-01-17,21.1702,72.8311,-0.2543138700226943
2020-01-17,25.396,68.3578,-0.2058328874409198
2020-01-17,19.076,72.8777,-0.4158942699432373
2020-01-17,23.0225,72.5714,-0.4424331275125344
2020-01-17,13.0827,80.2707,-3.5543232560157776
2020-01-17,12.9716,77.5946,-2.9582132498423257
2020-01-17,18.5204,73.8567,-0.3865032990773518
2020-01-17,22.3569,91.7832,-0.8006408214569092
2020-01-17,7.2906,80.6337,-2.7707946052153907
2020-01-17,25.5941,85.1376,1.0282858908176422
2020-01-17,27.7172,85.324,-1.478354851404826
2020-01-17,17.385,78.4867,-1.7855651477972667
2020-01-17,30.1798,66.975,3.460284491380056
2020-01-17,30.1575,71.5249,-0.2964154904087384
2020-01-17,24.8607,67.0011,1.1087429548303287
2020-01-17,31.5204,74.3587,-0.1742471940815448
2020-01-17,26.8467,80.9462,0.2944379597902298
2020-01-17,22.5726,88.3639,0.9145297209421792
2020-01-17,28.7041,77.1025,0.1982532292604446
2020-01-17,23.8103,90.4125,-0.9745096464951832
2020-01-18,22.5726,88.3639,1.8230406989653904
2020-01-18,30.1798,66.975,1.2304198369383812
2020-01-18,31.5204,74.3587,-1.210460292796294
2020-01-18,26.9124,75.7873,-0.279599767178297
2020-01-18,22.3569,91.7832,-1.1764506635566552
2020-01-18,25.5941,85.1376,2.105704690019289
2020-01-18,12.9716,77.5946,-3.702004035313924
2020-01-18,23.0225,72.5714,-1.051143892109394
2020-01-18,19.076,72.8777,-0.4267526517311732
2020-01-18,33.6844,73.0479,-1.086281386514505
2020-01-18,26.8467,80.9462,1.7856363356113434
2020-01-18,27.7172,85.324,1.0964120663702488
2020-01-18,18.5204,73.8567,-0.5926494002342224
2020-01-18,17.385,78.4867,-2.2110458463430405
2020-01-18,24.8607,67.0011,-2.9444127877553306
2020-01-18,25.396,68.3578,-1.2085716997583706
2020-01-18,23.8103,90.4125,0.4275456015020609
2020-01-18,21.1702,72.8311,-0.6533513888716698
2020-01-18,34.0151,71.5249,0.9211343775192896
2020-01-18,7.2906,80.6337,-3.1533285081386566
2020-01-18,28.7041,77.1025,0.1479066765556732
2020-01-18,13.0827,80.2707,-3.888629208008448
2020-01-18,6.9271,79.8612,-1.1981410297254722
2020-01-18,30.1575,71.5249,0.1829243283718824
2020-01-18,33.5651,73.0169,-1.086281386514505
2020-01-19,25.5941,85.1376,3.5727924406528477
2020-01-19,22.3569,91.7832,0.2906968494256337
2020-01-19,26.9124,75.7873,-0.5840984260042509
2020-01-19,34.0151,71.5249,0.9881131611764432
2020-01-19,18.5204,73.8567,-1.7042321246117351
2020-01-19,6.9271,79.8612,-1.7333522662520409
2020-01-19,23.8103,90.4125,1.426460638642311
2020-01-19,21.1702,72.8311,-2.961844976991415
2020-01-19,17.385,78.4867,-1.567220934977134
2020-01-19,19.076,72.8777,-0.9599605376521746
2020-01-19,12.9716,77.5946,-3.4462403456370034
2020-01-19,24.8607,67.0011,-2.831341654062271
2020-01-19,25.396,68.3578,-1.608141188820203
2020-01-19,33.5651,73.0169,0.2956216310461362
2020-01-19,22.5726,88.3639,0.4827452500661214
2020-01-19,26.8467,80.9462,3.2143329679965973
2020-01-19,27.7172,85.324,1.2458229785164197
2020-01-19,7.2906,80.6337,-3.706819772720337
2020-01-19,28.7041,77.1025,1.8445336818695068
2020-01-19,30.1575,71.5249,-0.4401279377440611
2020-01-19,23.0225,72.5714,-3.406374216079712
2020-01-19,13.0827,80.2707,-3.168581247329712
2020-01-19,30.1798,66.975,1.9709857925772667
2020-01-19,31.5204,74.3587,0.9101019638280072
2020-01-19,33.6844,73.0479,0.2956216310461362
2020-01-20,24.8607,67.0011,1.3730934758981068
2020-01-20,13.0827,80.2707,-3.14090903600057
2020-01-20,23.8103,90.4125,1.9574733128150303
2020-01-20,30.1575,71.5249,-1.0628297924995422
2020-01-20,12.9716,77.5946,-3.886310994625092
2020-01-20,33.6844,73.0479,-0.551574836174647
2020-01-20,17.385,78.4867,-2.121662591894468
2020-01-20,26.8467,80.9462,2.549052745103836
2020-01-20,18.5204,73.8567,-0.6425760164856911
2020-01-20,27.7172,85.324,1.6351415713628132
2020-01-20,6.9271,79.8612,-2.3112377896904945
2020-01-20,22.3569,91.7832,0.2975538894534111
2020-01-20,28.7041,77.1025,0.1803196494777997
2020-01-20,22.5726,88.3639,0.7519158100088438
2020-01-20,31.5204,74.3587,1.2814402853449185
2020-01-20,33.5651,73.0169,-0.551574836174647
2020-01-20,26.9124,75.7873,-1.334507443010807
2020-01-20,25.5941,85.1376,3.2766121526559195
2020-01-20,34.0151,71.5249,-0.0865476578474044
2020-01-20,30.1798,66.975,2.746141612529754
2020-01-20,23.0225,72.5714,-2.066364725430806
2020-01-20,19.076,72.8777,-0.5351630623141924
2020-01-20,25.396,68.3578,0.1068867370486259
2020-01-20,21.1702,72.8311,-0.3383729929725329
2020-01-20,7.2906,80.6337,-3.1853425999482474
2020-01-21,30.1575,71.5249,-2.2538632104794183
2020-01-21,7.2906,80.6337,-3.525957917173704
2020-01-21,26.8467,80.9462,0.7821553957959017
2020-01-21,23.8103,90.4125,1.1494354878862698
2020-01-21,33.6844,73.0479,-2.175941656033198
2020-01-21,30.1798,66.975,2.3228503738840423
2020-01-21,26.9124,75.7873,-2.41404997681578
2020-01-21,13.0827,80.2707,-3.281857987244924
2020-01-21,27.7172,85.324,1.596243977546692
2020-01-21,18.5204,73.8567,-0.455837440987428
2020-01-21,28.7041,77.1025,-1.9854814534386
2020-01-21,12.9716,77.5946,-4.243120988210042
2020-01-21,22.5726,88.3639,0.5111266374588013
2020-01-21,25.396,68.3578,-1.0026221747199695
2020-01-21,24.8607,67.0011,-0.3794557650883992
2020-01-21,6.9271,79.8612,-2.491350993514061
2020-01-21,33.5651,73.0169,-2.175941656033198
2020-01-21,19.076,72.8777,0.078552059829235
2020-01-21,23.0225,72.5714,-0.3936871240536372
2020-01-21,17.385,78.4867,-2.628619059920311
2020-01-21,34.0151,71.5249,-0.7169954304893812
2020-01-21,25.5941,85.1376,1.499818779528141
2020-01-21,22.3569,91.7832,0.2009338910380999
2020-01-21,21.1702,72.8311,0.7376503596703211
2020-01-21,31.5204,74.3587,-1.6054663981000583
2020-01-22,21.1702,72.8311,0.0783394891768693
2020-01-22,12.9716,77.5946,-4.678175985813141
2020-01-22,25.396,68.3578,-1.7881817085047562
2020-01-22,18.5204,73.8567,-1.643371360997359
2020-01-22,26.9124,75.7873,-0.3408480595486859
2020-01-22,27.7172,85.324,1.8731240493555863
2020-01-22,34.0151,71.5249,1.3166399697462718
2020-01-22,17.385,78.4867,-2.767673873653014
2020-01-22,33.5651,73.0169,0.4321530641367038
2020-01-22,30.1798,66.975,1.7362963454797864
2020-01-22,25.5941,85.1376,2.8823098291953406
