datetime,QV2M,region_name,country,latitude,longitude
2020-01-01 00:30:00,3.1129722483456135,islamabad,pakistan,33.6844,73.0479
2020-01-01 01:30:00,2.974024973809719,islamabad,pakistan,33.6844,73.0479
2020-01-01 02:30:00,3.010840155184269,islamabad,pakistan,33.6844,73.0479
2020-01-01 03:30:00,3.980197012424469,islamabad,pakistan,33.6844,73.0479
2020-01-01 04:30:00,3.34230437874794,islamabad,pakistan,33.6844,73.0479
2020-01-01 05:30:00,3.4503729548305273,islamabad,pakistan,33.6844,73.0479
2020-01-01 06:30:00,3.5309549421072006,islamabad,pakistan,33.6844,73.0479
2020-01-01 07:30:00,3.5046443808823824,islamabad,pakistan,33.6844,73.0479
2020-01-01 08:30:00,3.502264153212309,islamabad,pakistan,33.6844,73.0479
2020-01-01 09:30:00,3.5400798078626394,islamabad,pakistan,33.6844,73.0479
2020-01-01 10:30:00,3.7591031286865473,islamabad,pakistan,33.6844,73.0479
2020-01-01 11:30:00,4.7870296984910965,islamabad,pakistan,33.6844,73.0479
2020-01-01 12:30:00,4.421025980263948,islamabad,pakistan,33.6844,73.0479
2020-01-01 13:30:00,4.334800876677036,islamabad,pakistan,33.6844,73.0479
2020-01-01 14:30:00,4.277073312550783,islamabad,pakistan,33.6844,73.0479
2020-01-01 15:30:00,4.149332642555237,islamabad,pakistan,33.6844,73.0479
2020-01-01 16:30:00,4.065060988068581,islamabad,pakistan,33.6844,73.0479
2020-01-01 17:30:00,4.02431795373559,islamabad,pakistan,33.6844,73.0479
2020-01-01 18:30:00,3.889312967658043,islamabad,pakistan,33.6844,73.0479
2020-01-01 19:30:00,3.8859713822603226,islamabad,pakistan,33.6844,73.0479
2020-01-01 20:30:00,3.7834218237549067,islamabad,pakistan,33.6844,73.0479
2020-01-01 21:30:00,3.9364956319332123,islamabad,pakistan,33.6844,73.0479
2020-01-01 22:30:00,4.10011550411582,islamabad,pakistan,33.6844,73.0479
2020-01-01 23:30:00,4.063326865434647,islamabad,pakistan,33.6844,73.0479
2020-01-02 00:30:00,3.984538372606039,islamabad,pakistan,33.6844,73.0479
2020-01-02 01:30:00,3.9030127227306366,islamabad,pakistan,33.6844,73.0479
2020-01-02 02:30:00,3.8406429812312126,islamabad,pakistan,33.6844,73.0479
2020-01-02 03:30:00,4.073023330420256,islamabad,pakistan,33.6844,73.0479
2020-01-02 04:30:00,3.7352084182202816,islamabad,pakistan,33.6844,73.0479
2020-01-02 05:30:00,3.890572814270854,islamabad,pakistan,33.6844,73.0479
2020-01-02 06:30:00,3.994511440396309,islamabad,pakistan,33.6844,73.0479
2020-01-02 07:30:00,3.977374639362097,islamabad,pakistan,33.6844,73.0479
2020-01-02 08:30:00,3.9889193139970303,islamabad,pakistan,33.6844,73.0479
2020-01-02 09:30:00,4.036666359752417,islamabad,pakistan,33.6844,73.0479
2020-01-02 10:30:00,4.6546380035579205,islamabad,pakistan,33.6844,73.0479
2020-01-02 11:30:00,5.076095927506685,islamabad,pakistan,33.6844,73.0479
2020-01-02 12:30:00,4.597263410687447,islamabad,pakistan,33.6844,73.0479
2020-01-02 13:30:00,4.614741075783968,islamabad,pakistan,33.6844,73.0479
2020-01-02 14:30:00,4.6058460138738155,islamabad,pakistan,33.6844,73.0479
2020-01-02 15:30:00,4.443859681487083,islamabad,pakistan,33.6844,73.0479
2020-01-02 16:30:00,4.35639126226306,islamabad,pakistan,33.6844,73.0479
2020-01-02 17:30:00,4.259373992681503,islamabad,pakistan,33.6844,73.0479
2020-01-02 18:30:00,4.16590366512537,islamabad,pakistan,33.6844,73.0479
2020-01-02 19:30:00,4.064712673425674,islamabad,pakistan,33.6844,73.0479
2020-01-02 20:30:00,3.975135739892721,islamabad,pakistan,33.6844,73.0479
