date,QV2M,region_name,country,latitude,longitude
2020-01-01,3.809376823483035,rawalpindi,pakistan,33.5651,73.0169
2020-01-02,4.173727036686614,rawalpindi,pakistan,33.5651,73.0169
2020-01-03,4.733182955533266,rawalpindi,pakistan,33.5651,73.0169
2020-01-04,4.409312920567269,rawalpindi,pakistan,33.5651,73.0169
2020-01-05,4.499488626606762,rawalpindi,pakistan,33.5651,73.0169
2020-01-06,5.695928606049468,rawalpindi,pakistan,33.5651,73.0169
2020-01-07,5.76175805569316,rawalpindi,pakistan,33.5651,73.0169
2020-01-08,4.749549504291887,rawalpindi,pakistan,33.5651,73.0169
2020-01-09,3.008413400190572,rawalpindi,pakistan,33.5651,73.0169
2020-01-10,2.608622016850859,rawalpindi,pakistan,33.5651,73.0169
2020-01-11,3.0809085292275995,rawalpindi,pakistan,33.5651,73.0169
2020-01-12,5.2501266861024005,rawalpindi,pakistan,33.5651,73.0169
2020-01-13,5.233159443984429,rawalpindi,pakistan,33.5651,73.0169
2020-01-14,4.806393835072716,rawalpindi,pakistan,33.5651,73.0169
2020-01-15,5.315416065665583,rawalpindi,pakistan,33.5651,73.0169
2020-01-16,4.753637263396134,rawalpindi,pakistan,33.5651,73.0169
2020-01-17,4.385373593928914,rawalpindi,pakistan,33.5651,73.0169
2020-01-18,4.463883873540908,rawalpindi,pakistan,33.5651,73.0169
2020-01-19,3.791088859240214,rawalpindi,pakistan,33.5651,73.0169
2020-01-20,4.852866686026876,rawalpindi,pakistan,33.5651,73.0169
2020-01-21,5.336365875943254,rawalpindi,pakistan,33.5651,73.0169
2020-01-22,4.6827541082166135,rawalpindi,pakistan,33.5651,73.0169
2020-01-23,3.5839012125506997,rawalpindi,pakistan,33.5651,73.0169
2020-01-24,3.823444693504522,rawalpindi,pakistan,33.5651,73.0169
2020-01-25,5.132004521631946,rawalpindi,pakistan,33.5651,73.0169
2020-01-26,5.137041812607397,rawalpindi,pakistan,33.5651,73.0169
2020-01-27,5.669109174050391,rawalpindi,pakistan,33.5651,73.0169
2020-01-28,6.481778633315116,rawalpindi,pakistan,33.5651,73.0169
2020-01-29,6.504666758701205,rawalpindi,pakistan,33.5651,73.0169
2020-01-30,4.944990971125662,rawalpindi,pakistan,33.5651,73.0169
2020-01-31,4.330764020172258,rawalpindi,pakistan,33.5651,73.0169
2020-02-01,4.510896746069193,rawalpindi,pakistan,33.5651,73.0169
2020-02-02,4.129455075599253,rawalpindi,pakistan,33.5651,73.0169
2020-02-03,4.277564788935706,rawalpindi,pakistan,33.5651,73.0169
2020-02-04,4.8993884508187575,rawalpindi,pakistan,33.5651,73.0169
2020-02-05,4.452327955126141,rawalpindi,pakistan,33.5651,73.0169
2020-02-06,4.6767548386317985,rawalpindi,pakistan,33.5651,73.0169
2020-02-07,4.669926944188774,rawalpindi,pakistan,33.5651,73.0169
2020-02-08,3.4788843089093766,rawalpindi,pakistan,33.5651,73.0169
2020-02-09,3.9320769428741187,rawalpindi,pakistan,33.5651,73.0169
2020-02-10,4.290250411334758,rawalpindi,pakistan,33.5651,73.0169
2020-02-11,5.7725521619431674,rawalpindi,pakistan,33.5651,73.0169
2020-02-12,7.1686954276325805,rawalpindi,pakistan,33.5651,73.0169
2020-02-13,7.69413320813328,rawalpindi,pakistan,33.5651,73.0169
2020-02-14,5.059625662397593,rawalpindi,pakistan,33.5651,73.0169
2020-02-15,3.850363844928021,rawalpindi,pakistan,33.5651,73.0169
2020-02-16,4.362723091617227,rawalpindi,pakistan,33.5651,73.0169
2020-02-17,4.1631189330170555,rawalpindi,pakistan,33.5651,73.0169
2020-02-18,4.430502061344062,rawalpindi,pakistan,33.5651,73.0169
2020-02-19,5.745047509359817,rawalpindi,pakistan,33.5651,73.0169
2020-02-20,6.763415197686602,rawalpindi,pakistan,33.5651,73.0169
2020-02-21,6.595477015556146,rawalpindi,pakistan,33.5651,73.0169
2020-02-22,6.92210701527074,rawalpindi,pakistan,33.5651,73.0169
2020-02-23,7.055021647829562,rawalpindi,pakistan,33.5651,73.0169
2020-02-24,7.457642602579047,rawalpindi,pakistan,33.5651,73.0169
2020-02-25,7.981311704497784,rawalpindi,pakistan,33.5651,73.0169
2020-02-26,8.679916053855171,rawalpindi,pakistan,33.5651,73.0169
2020-02-27,9.286089722687999,rawalpindi,pakistan,33.5651,73.0169
2020-02-28,9.242504621700695,rawalpindi,pakistan,33.5651,73.0169
2020-02-29,9.421272145118564,rawalpindi,pakistan,33.5651,73.0169
2020-03-01,8.42647768634682,rawalpindi,pakistan,33.5651,73.0169
2020-03-02,7.962257446100314,rawalpindi,pakistan,33.5651,73.0169
2020-03-03,8.427259648063531,rawalpindi,pakistan,33.5651,73.0169
2020-03-04,9.750501485541463,rawalpindi,pakistan,33.5651,73.0169
2020-03-05,9.154030936770141,rawalpindi,pakistan,33.5651,73.0169
2020-03-06,8.680291435060402,rawalpindi,pakistan,33.5651,73.0169
2020-03-07,7.964763479928176,rawalpindi,pakistan,33.5651,73.0169
2020-03-08,8.145295490976423,rawalpindi,pakistan,33.5651,73.0169
2020-03-09,6.162914292265971,rawalpindi,pakistan,33.5651,73.0169
2020-03-10,7.0298934588208795,rawalpindi,pakistan,33.5651,73.0169
2020-03-11,8.288770370806256,rawalpindi,pakistan,33.5651,73.0169
2020-03-12,7.34997777423511,rawalpindi,pakistan,33.5651,73.0169
2020-03-13,6.527810706757009,rawalpindi,pakistan,33.5651,73.0169
2020-03-14,7.137842883821577,rawalpindi,pakistan,33.5651,73.0169
