date,QV2M,region_name,country,latitude,longitude
2020-01-01,2.6887697749771178,hyderabad_p,pakistan,25.396,68.3578
2020-01-02,3.8301261083688587,hyderabad_p,pakistan,25.396,68.3578
2020-01-03,4.918036827196677,hyderabad_p,pakistan,25.396,68.3578
2020-01-04,7.135987010163565,hyderabad_p,pakistan,25.396,68.3578
2020-01-05,6.462269598462929,hyderabad_p,pakistan,25.396,68.3578
2020-01-06,5.174666119273752,hyderabad_p,pakistan,25.396,68.3578
2020-01-07,6.727114882475386,hyderabad_p,pakistan,25.396,68.3578
2020-01-08,2.52069341756093,hyderabad_p,pakistan,25.396,68.3578
2020-01-09,2.077488199574873,hyderabad_p,pakistan,25.396,68.3578
2020-01-10,2.988283745556449,hyderabad_p,pakistan,25.396,68.3578
2020-01-11,3.205124599238237,hyderabad_p,pakistan,25.396,68.3578
2020-01-12,5.160958127817139,hyderabad_p,pakistan,25.396,68.3578
2020-01-13,3.7169761781115085,hyderabad_p,pakistan,25.396,68.3578
2020-01-14,3.4595275744019696,hyderabad_p,pakistan,25.396,68.3578
2020-01-15,3.808372236865883,hyderabad_p,pakistan,25.396,68.3578
2020-01-16,3.110456445331996,hyderabad_p,pakistan,25.396,68.3578
2020-01-17,2.7340467689403645,hyderabad_p,pakistan,25.396,68.3578
2020-01-18,2.2459951093575605,hyderabad_p,pakistan,25.396,68.3578
2020-01-19,2.381717194415008,hyderabad_p,pakistan,25.396,68.3578
2020-01-20,3.049150681666409,hyderabad_p,pakistan,25.396,68.3578
2020-01-21,4.56726728589274,hyderabad_p,pakistan,25.396,68.3578
2020-01-22,4.878575215116143,hyderabad_p,pakistan,25.396,68.3578
2020-01-23,5.428585495489339,hyderabad_p,pakistan,25.396,68.3578
2020-01-24,5.144800175912678,hyderabad_p,pakistan,25.396,68.3578
2020-01-25,6.306136473237227,hyderabad_p,pakistan,25.396,68.3578
2020-01-26,6.403998180758208,hyderabad_p,pakistan,25.396,68.3578
2020-01-27,5.513978151914974,hyderabad_p,pakistan,25.396,68.3578
2020-01-28,3.955614568743234,hyderabad_p,pakistan,25.396,68.3578
2020-01-29,2.6923537079710513,hyderabad_p,pakistan,25.396,68.3578
2020-01-30,2.629867085488513,hyderabad_p,pakistan,25.396,68.3578
