date,QV2M,region_name,country,latitude,longitude
2020-01-01,13.80348636303097,bengaluru,india,12.9716,77.5946
2020-01-02,13.6869460499535,bengaluru,india,12.9716,77.5946
2020-01-03,13.85555462911725,bengaluru,india,12.9716,77.5946
2020-01-04,14.404733704092601,bengaluru,india,12.9716,77.5946
2020-01-05,14.549745596013963,bengaluru,india,12.9716,77.5946
2020-01-06,13.408531318418682,bengaluru,india,12.9716,77.5946
2020-01-07,12.380814179778099,bengaluru,india,12.9716,77.5946
2020-01-08,11.552028901254138,bengaluru,india,12.9716,77.5946
2020-01-09,12.019205139949918,bengaluru,india,12.9716,77.5946
2020-01-10,11.97880987698833,bengaluru,india,12.9716,77.5946
2020-01-11,10.357205251542231,bengaluru,india,12.9716,77.5946
2020-01-12,11.106243240647018,bengaluru,india,12.9716,77.5946
2020-01-13,11.051923735067248,bengaluru,india,12.9716,77.5946
2020-01-14,9.911094520551464,bengaluru,india,12.9716,77.5946
2020-01-15,8.67167419831579,bengaluru,india,12.9716,77.5946
2020-01-16,9.689974695599327,bengaluru,india,12.9716,77.5946
2020-01-17,11.08203484909609,bengaluru,india,12.9716,77.5946
2020-01-18,13.099444603237012,bengaluru,india,12.9716,77.5946
2020-01-19,12.504970072768629,bengaluru,india,12.9716,77.5946
2020-01-20,10.495757645306488,bengaluru,india,12.9716,77.5946
2020-01-21,9.201925752374033,bengaluru,india,12.9716,77.5946
2020-01-22,10.689233429729939,bengaluru,india,12.9716,77.5946
2020-01-23,10.395639187966784,bengaluru,india,12.9716,77.5946
2020-01-24,8.334045919279257,bengaluru,india,12.9716,77.5946
2020-01-25,7.54917151061818,bengaluru,india,12.9716,77.5946
2020-01-26,8.638377592433244,bengaluru,india,12.9716,77.5946
2020-01-27,9.131503213817874,bengaluru,india,12.9716,77.5946
2020-01-28,10.658872158577045,bengaluru,india,12.9716,77.5946
2020-01-29,10.320874125075838,bengaluru,india,12.9716,77.5946
2020-01-30,10.091454702584693,bengaluru,india,12.9716,77.5946
2020-01-31,10.711679661956927,bengaluru,india,12.9716,77.5946
2020-02-01,11.260328077090284,bengaluru,india,12.9716,77.5946
2020-02-02,10.461057807939747,bengaluru,india,12.9716,77.5946
2020-02-03,9.712117762925724,bengaluru,india,12.9716,77.5946
2020-02-04,10.114675620570779,bengaluru,india,12.9716,77.5946
2020-02-05,10.09021206603696,bengaluru,india,12.9716,77.5946
2020-02-06,10.17015726150324,bengaluru,india,12.9716,77.5946
2020-02-07,10.707440320402384,bengaluru,india,12.9716,77.5946
2020-02-08,10.702053317800164,bengaluru,india,12.9716,77.5946
2020-02-09,11.607128699931005,bengaluru,india,12.9716,77.5946
2020-02-10,10.538009189379713,bengaluru,india,12.9716,77.5946
2020-02-11,10.010442424875995,bengaluru,india,12.9716,77.5946
2020-02-12,8.558278321288526,bengaluru,india,12.9716,77.5946
2020-02-13,8.891471292978773,bengaluru,india,12.9716,77.5946
2020-02-14,7.962848641909659,bengaluru,india,12.9716,77.5946
2020-02-15,6.45596098426419,bengaluru,india,12.9716,77.5946
2020-02-16,6.252706962792824,bengaluru,india,12.9716,77.5946
2020-02-17,5.807173971940453,bengaluru,india,12.9716,77.5946
2020-02-18,7.9378777494033175,bengaluru,india,12.9716,77.5946
2020-02-19,9.056045731995255,bengaluru,india,12.9716,77.5946
2020-02-20,7.558541081380099,bengaluru,india,12.9716,77.5946
2020-02-21,6.762966077076271,bengaluru,india,12.9716,77.5946
2020-02-22,8.997938130050898,bengaluru,india,12.9716,77.5946
2020-02-23,8.804616731746743,bengaluru,india,12.9716,77.5946
2020-02-24,9.497631535244485,bengaluru,india,12.9716,77.5946
2020-02-25,9.795836095387736,bengaluru,india,12.9716,77.5946
2020-02-26,11.178860673680902,bengaluru,india,12.9716,77.5946
2020-02-27,11.694912100210786,bengaluru,india,12.9716,77.5946
2020-02-28,11.115679944244524,bengaluru,india,12.9716,77.5946
2020-02-29,10.612490819767118,bengaluru,india,12.9716,77.5946
2020-03-01,10.624538098151485,bengaluru,india,12.9716,77.5946
2020-03-02,11.054308037273586,bengaluru,india,12.9716,77.5946
2020-03-03,11.426009082545837,bengaluru,india,12.9716,77.5946
2020-03-04,11.429127228135863,bengaluru,india,12.9716,77.5946
2020-03-05,11.904427704090873,bengaluru,india,12.9716,77.5946
2020-03-06,13.121473253704607,bengaluru,india,12.9716,77.5946
2020-03-07,13.730439978341261,bengaluru,india,12.9716,77.5946
2020-03-08,12.986384681425989,bengaluru,india,12.9716,77.5946
2020-03-09,11.377605415570239,bengaluru,india,12.9716,77.5946
2020-03-10,9.939871612004936,bengaluru,india,12.9716,77.5946
2020-03-11,9.550561003076533,bengaluru,india,12.9716,77.5946
2020-03-12,8.828411363841346,bengaluru,india,12.9716,77.5946
2020-03-13,8.314678464860966,bengaluru,india,12.9716,77.5946
2020-03-14,10.102975279248009,bengaluru,india,12.9716,77.5946
2020-03-15,10.221477306913584,bengaluru,india,12.9716,77.5946
2020-03-16,10.139127223131558,bengaluru,india,12.9716,77.5946
2020-03-17,8.67538747843355,bengaluru,india,12.9716,77.5946
2020-03-18,7.761497535587599,bengaluru,india,12.9716,77.5946
2020-03-19,7.695764322609951,bengaluru,india,12.9716,77.5946
2020-03-20,10.879421063388387,bengaluru,india,12.9716,77.5946
2020-03-21,9.000279339185605,bengaluru,india,12.9716,77.5946
2020-03-22,9.691449192663034,bengaluru,india,12.9716,77.5946
2020-03-23,10.860483045689762,bengaluru,india,12.9716,77.5946
2020-03-24,9.671497954210887,bengaluru,india,12.9716,77.5946
