date,QV2M,region_name,country,latitude,longitude
2020-01-01,5.234404709578182,jaipur,india,26.9124,75.7873
2020-01-02,6.321242661215365,jaipur,india,26.9124,75.7873
2020-01-03,6.663340299079816,jaipur,india,26.9124,75.7873
2020-01-04,5.7026939854646725,jaipur,india,26.9124,75.7873
2020-01-05,5.288852786179632,jaipur,india,26.9124,75.7873
2020-01-06,6.084232998546213,jaipur,india,26.9124,75.7873
2020-01-07,7.009481952991337,jaipur,india,26.9124,75.7873
2020-01-08,5.986624028688918,jaipur,india,26.9124,75.7873
2020-01-09,3.8249970239121467,jaipur,india,26.9124,75.7873
2020-01-10,3.1626471997393915,jaipur,india,26.9124,75.7873
2020-01-11,3.2916308264248073,jaipur,india,26.9124,75.7873
2020-01-12,4.286041415374105,jaipur,india,26.9124,75.7873
2020-01-13,7.597635888184111,jaipur,india,26.9124,75.7873
2020-01-14,5.416189087554812,jaipur,india,26.9124,75.7873
2020-01-15,6.567630198939393,jaipur,india,26.9124,75.7873
2020-01-16,6.747968960553408,jaipur,india,26.9124,75.7873
2020-01-17,5.363406341833373,jaipur,india,26.9124,75.7873
2020-01-18,5.19300764426589,jaipur,india,26.9124,75.7873
2020-01-19,4.152809609270965,jaipur,india,26.9124,75.7873
2020-01-20,4.068111923212807,jaipur,india,26.9124,75.7873
2020-01-21,5.03993210926031,jaipur,india,26.9124,75.7873
2020-01-22,4.552418598905206,jaipur,india,26.9124,75.7873
2020-01-23,3.991080418927595,jaipur,india,26.9124,75.7873
2020-01-24,3.4449949162080884,jaipur,india,26.9124,75.7873
2020-01-25,4.037106943239148,jaipur,india,26.9124,75.7873
2020-01-26,4.665767754583309,jaipur,india,26.9124,75.7873
2020-01-27,6.637644876415531,jaipur,india,26.9124,75.7873
2020-01-28,6.282063356290261,jaipur,india,26.9124,75.7873
2020-01-29,4.166018906592702,jaipur,india,26.9124,75.7873
2020-01-30,3.888995347854992,jaipur,india,26.9124,75.7873
2020-01-31,3.52888290459911,jaipur,india,26.9124,75.7873
2020-02-01,3.64019208548901,jaipur,india,26.9124,75.7873
2020-02-02,3.5775558305128166,jaipur,india,26.9124,75.7873
2020-02-03,3.519671872102966,jaipur,india,26.9124,75.7873
2020-02-04,4.2871692664145185,jaipur,india,26.9124,75.7873
2020-02-05,4.156331308574106,jaipur,india,26.9124,75.7873
2020-02-06,3.485536163983246,jaipur,india,26.9124,75.7873
2020-02-07,3.556313468531395,jaipur,india,26.9124,75.7873
2020-02-08,3.276824572822079,jaipur,india,26.9124,75.7873
2020-02-09,2.9198708555971584,jaipur,india,26.9124,75.7873
2020-02-10,3.0941839019457498,jaipur,india,26.9124,75.7873
2020-02-11,3.483853021558995,jaipur,india,26.9124,75.7873
2020-02-12,4.078274030083169,jaipur,india,26.9124,75.7873
2020-02-13,4.479376560387512,jaipur,india,26.9124,75.7873
2020-02-14,4.033392625084768,jaipur,india,26.9124,75.7873
2020-02-15,2.38234115143617,jaipur,india,26.9124,75.7873
2020-02-16,2.3820607748348266,jaipur,india,26.9124,75.7873
2020-02-17,2.4583068928526095,jaipur,india,26.9124,75.7873
2020-02-18,2.4929537418453642,jaipur,india,26.9124,75.7873
2020-02-19,3.757431268847237,jaipur,india,26.9124,75.7873
2020-02-20,5.356983980163932,jaipur,india,26.9124,75.7873
2020-02-21,6.126904995956768,jaipur,india,26.9124,75.7873
2020-02-22,6.988864217419177,jaipur,india,26.9124,75.7873
2020-02-23,7.3245141344765825,jaipur,india,26.9124,75.7873
2020-02-24,6.369023370401313,jaipur,india,26.9124,75.7873
2020-02-25,5.4242725018411875,jaipur,india,26.9124,75.7873
2020-02-26,5.455145922799905,jaipur,india,26.9124,75.7873
2020-02-27,5.572084570303559,jaipur,india,26.9124,75.7873
2020-02-28,6.412635072289656,jaipur,india,26.9124,75.7873
2020-02-29,6.955785696239521,jaipur,india,26.9124,75.7873
2020-03-01,7.45055094982187,jaipur,india,26.9124,75.7873
2020-03-02,7.2361934192789095,jaipur,india,26.9124,75.7873
2020-03-03,6.5733963856473565,jaipur,india,26.9124,75.7873
2020-03-04,8.56810441473499,jaipur,india,26.9124,75.7873
2020-03-05,8.70787026360631,jaipur,india,26.9124,75.7873
2020-03-06,8.208381594158709,jaipur,india,26.9124,75.7873
2020-03-07,7.017923810053617,jaipur,india,26.9124,75.7873
2020-03-08,6.292067933827639,jaipur,india,26.9124,75.7873
2020-03-09,5.3894844216605025,jaipur,india,26.9124,75.7873
2020-03-10,6.729327025823295,jaipur,india,26.9124,75.7873
2020-03-11,7.434039725922048,jaipur,india,26.9124,75.7873
2020-03-12,4.885921730116631,jaipur,india,26.9124,75.7873
2020-03-13,4.0206803726808475,jaipur,india,26.9124,75.7873
2020-03-14,5.002804469161977,jaipur,india,26.9124,75.7873
2020-03-15,6.0045679565519094,jaipur,india,26.9124,75.7873
2020-03-16,5.736330815125257,jaipur,india,26.9124,75.7873
2020-03-17,5.796324287075549,jaipur,india,26.9124,75.7873
2020-03-18,6.00530634013315,jaipur,india,26.9124,75.7873
2020-03-19,5.956659772588561,jaipur,india,26.9124,75.7873
2020-03-20,6.446425007500996,jaipur,india,26.9124,75.7873
2020-03-21,6.016232344942789,jaipur,india,26.9124,75.7873
2020-03-22,6.131621349292497,jaipur,india,26.9124,75.7873
2020-03-23,7.333557043845455,jaipur,india,26.9124,75.7873
2020-03-24,8.122254085416595,jaipur,india,26.9124,75.7873
2020-03-25,9.2696903545099,jaipur,india,26.9124,75.7873
2020-03-26,11.193493148311973,jaipur,india,26.9124,75.7873
