date,PS,region_name,country,latitude,longitude
2020-01-01,1008.707392578125,lucknow,india,26.8467,80.9462
2020-01-02,1006.859765625,lucknow,india,26.8467,80.9462
2020-01-03,1004.1252766927083,lucknow,india,26.8467,80.9462
2020-01-04,1003.3241080729167,lucknow,india,26.8467,80.9462
2020-01-05,1003.7637337239584,lucknow,india,26.8467,80.9462
2020-01-06,1005.1937630208334,lucknow,india,26.8467,80.9462
2020-01-07,1002.7440787760416,lucknow,india,26.8467,80.9462
2020-01-08,1000.7868554687501,lucknow,india,26.8467,80.9462
2020-01-09,1004.3084993489583,lucknow,india,26.8467,80.9462
2020-01-10,1005.469599609375,lucknow,india,26.8467,80.9462
2020-01-11,1005.6731249999999,lucknow,india,26.8467,80.9462
2020-01-12,1002.0490625000001,lucknow,india,26.8467,80.9462
2020-01-13,1000.083681640625,lucknow,india,26.8467,80.9462
2020-01-14,1001.5586555989584,lucknow,india,26.8467,80.9462
2020-01-15,1002.1011393229168,lucknow,india,26.8467,80.9462
2020-01-16,1000.26650390625,lucknow,india,26.8467,80.9462
2020-01-17,1002.1596321614584,lucknow,india,26.8467,80.9462
2020-01-18,1003.4260188802083,lucknow,india,26.8467,80.9462
2020-01-19,1003.5414941406251,lucknow,india,26.8467,80.9462
2020-01-20,1004.2662174479166,lucknow,india,26.8467,80.9462
2020-01-21,1005.9193619791666,lucknow,india,26.8467,80.9462
2020-01-22,1005.07287109375,lucknow,india,26.8467,80.9462
2020-01-23,1002.82830078125,lucknow,india,26.8467,80.9462
2020-01-24,1002.4081542968751,lucknow,india,26.8467,80.9462
2020-01-25,1002.832099609375,lucknow,india,26.8467,80.9462
2020-01-26,1000.9173014322918,lucknow,india,26.8467,80.9462
2020-01-27,999.2376432291667,lucknow,india,26.8467,80.9462
2020-01-28,999.197138671875,lucknow,india,26.8467,80.9462
2020-01-29,1002.30361328125,lucknow,india,26.8467,80.9462
2020-01-30,1002.2047102864584,lucknow,india,26.8467,80.9462
2020-01-31,1001.5628190104167,lucknow,india,26.8467,80.9462
2020-02-01,1004.8789095052083,lucknow,india,26.8467,80.9462
2020-02-02,1005.55896484375,lucknow,india,26.8467,80.9462
2020-02-03,1005.05966796875,lucknow,india,26.8467,80.9462
2020-02-04,1003.606181640625,lucknow,india,26.8467,80.9462
2020-02-05,1002.0228776041666,lucknow,india,26.8467,80.9462
