date,PS,region_name,country,latitude,longitude
2020-01-01,1010.5640592447917,ahmedabad,india,23.0225,72.5714
2020-01-02,1012.1630989583333,ahmedabad,india,23.0225,72.5714
2020-01-03,1011.8219433593749,ahmedabad,india,23.0225,72.5714
2020-01-04,1011.0974414062499,ahmedabad,india,23.0225,72.5714
2020-01-05,1011.0470670572917,ahmedabad,india,23.0225,72.5714
2020-01-06,1010.2970963541667,ahmedabad,india,23.0225,72.5714
2020-01-07,1008.3207454427084,ahmedabad,india,23.0225,72.5714
2020-01-08,1009.5535221354166,ahmedabad,india,23.0225,72.5714
2020-01-09,1012.3918326822917,ahmedabad,india,23.0225,72.5714
2020-01-10,1012.029599609375,ahmedabad,india,23.0225,72.5714
2020-01-11,1010.7531250000001,ahmedabad,india,23.0225,72.5714
2020-01-12,1007.9523958333333,ahmedabad,india,23.0225,72.5714
2020-01-13,1007.2436816406249,ahmedabad,india,23.0225,72.5714
2020-01-14,1008.7519889322916,ahmedabad,india,23.0225,72.5714
2020-01-15,1008.8111393229166,ahmedabad,india,23.0225,72.5714
2020-01-16,1009.4598372395834,ahmedabad,india,23.0225,72.5714
2020-01-17,1010.4696321614583,ahmedabad,india,23.0225,72.5714
2020-01-18,1010.5960188802084,ahmedabad,india,23.0225,72.5714
2020-01-19,1011.4148274739583,ahmedabad,india,23.0225,72.5714
2020-01-20,1009.8862174479167,ahmedabad,india,23.0225,72.5714
2020-01-21,1010.3926953125,ahmedabad,india,23.0225,72.5714
2020-01-22,1012.1195377604167,ahmedabad,india,23.0225,72.5714
2020-01-23,1012.1549674479166,ahmedabad,india,23.0225,72.5714
2020-01-24,1010.8881542968751,ahmedabad,india,23.0225,72.5714
2020-01-25,1009.6154329427083,ahmedabad,india,23.0225,72.5714
2020-01-26,1007.8839680989582,ahmedabad,india,23.0225,72.5714
2020-01-27,1005.7643098958333,ahmedabad,india,23.0225,72.5714
2020-01-28,1007.5404720052084,ahmedabad,india,23.0225,72.5714
2020-01-29,1011.24361328125,ahmedabad,india,23.0225,72.5714
2020-01-30,1010.931376953125,ahmedabad,india,23.0225,72.5714
2020-01-31,1009.07615234375,ahmedabad,india,23.0225,72.5714
2020-02-01,1011.0922428385417,ahmedabad,india,23.0225,72.5714
2020-02-02,1011.8922981770834,ahmedabad,india,23.0225,72.5714
2020-02-03,1010.11966796875,ahmedabad,india,23.0225,72.5714
2020-02-04,1009.2895149739584,ahmedabad,india,23.0225,72.5714
2020-02-05,1009.5662109374999,ahmedabad,india,23.0225,72.5714
2020-02-06,1009.1530598958334,ahmedabad,india,23.0225,72.5714
2020-02-07,1011.0425423177084,ahmedabad,india,23.0225,72.5714
2020-02-08,1013.1738899739584,ahmedabad,india,23.0225,72.5714
2020-02-09,1012.8149348958333,ahmedabad,india,23.0225,72.5714
2020-02-10,1010.90130859375,ahmedabad,india,23.0225,72.5714
2020-02-11,1011.3519856770832,ahmedabad,india,23.0225,72.5714
2020-02-12,1012.1561881510416,ahmedabad,india,23.0225,72.5714
2020-02-13,1011.16501953125,ahmedabad,india,23.0225,72.5714
2020-02-14,1008.775087890625,ahmedabad,india,23.0225,72.5714
2020-02-15,1008.53265625,ahmedabad,india,23.0225,72.5714
2020-02-16,1009.2697623697917,ahmedabad,india,23.0225,72.5714
2020-02-17,1010.2554622395833,ahmedabad,india,23.0225,72.5714
2020-02-18,1008.5460579427084,ahmedabad,india,23.0225,72.5714
2020-02-19,1006.2190657552082,ahmedabad,india,23.0225,72.5714
2020-02-20,1006.007138671875,ahmedabad,india,23.0225,72.5714
2020-02-21,1009.9785221354167,ahmedabad,india,23.0225,72.5714
2020-02-22,1011.040185546875,ahmedabad,india,23.0225,72.5714
2020-02-23,1009.4362272135417,ahmedabad,india,23.0225,72.5714
2020-02-24,1007.9402571614584,ahmedabad,india,23.0225,72.5714
2020-02-25,1007.8869010416666,ahmedabad,india,23.0225,72.5714
2020-02-26,1008.040810546875,ahmedabad,india,23.0225,72.5714
2020-02-27,1006.8945963541668,ahmedabad,india,23.0225,72.5714
2020-02-28,1004.5674055989583,ahmedabad,india,23.0225,72.5714
2020-02-29,1004.4886555989583,ahmedabad,india,23.0225,72.5714
2020-03-01,1005.4875000000001,ahmedabad,india,23.0225,72.5714
2020-03-02,1005.536982421875,ahmedabad,india,23.0225,72.5714
2020-03-03,1005.1529231770834,ahmedabad,india,23.0225,72.5714
2020-03-04,1004.9866373697918,ahmedabad,india,23.0225,72.5714
2020-03-05,1003.6462337239583,ahmedabad,india,23.0225,72.5714
2020-03-06,1004.4323600260417,ahmedabad,india,23.0225,72.5714
2020-03-07,1008.3061458333333,ahmedabad,india,23.0225,72.5714
2020-03-08,1007.6177864583333,ahmedabad,india,23.0225,72.5714
2020-03-09,1005.0636458333333,ahmedabad,india,23.0225,72.5714
2020-03-10,1003.6854980468751,ahmedabad,india,23.0225,72.5714
2020-03-11,1005.1397819010417,ahmedabad,india,23.0225,72.5714
2020-03-12,1007.5934342447916,ahmedabad,india,23.0225,72.5714
2020-03-13,1009.5079166666666,ahmedabad,india,23.0225,72.5714
2020-03-14,1008.6359928385417,ahmedabad,india,23.0225,72.5714
2020-03-15,1008.644921875,ahmedabad,india,23.0225,72.5714
2020-03-16,1008.1421386718749,ahmedabad,india,23.0225,72.5714
2020-03-17,1007.7138802083333,ahmedabad,india,23.0225,72.5714
2020-03-18,1006.4808723958332,ahmedabad,india,23.0225,72.5714
2020-03-19,1004.9004264322916,ahmedabad,india,23.0225,72.5714
