date,PS,region_name,country,latitude,longitude
2020-01-01,1008.017392578125,surat,india,21.1702,72.8311
2020-01-02,1009.7030989583333,surat,india,21.1702,72.8311
2020-01-03,1009.2886100260416,surat,india,21.1702,72.8311
2020-01-04,1007.8941080729168,surat,india,21.1702,72.8311
2020-01-05,1007.8937337239582,surat,india,21.1702,72.8311
2020-01-06,1007.6104296875,surat,india,21.1702,72.8311
2020-01-07,1006.0540787760416,surat,india,21.1702,72.8311
2020-01-08,1007.2335221354166,surat,india,21.1702,72.8311
2020-01-09,1008.5551660156251,surat,india,21.1702,72.8311
2020-01-10,1007.9829329427083,surat,india,21.1702,72.8311
2020-01-11,1007.5664583333333,surat,india,21.1702,72.8311
2020-01-12,1006.3423958333333,surat,india,21.1702,72.8311
2020-01-13,1005.403681640625,surat,india,21.1702,72.8311
2020-01-14,1006.3919889322916,surat,india,21.1702,72.8311
2020-01-15,1006.7544726562501,surat,india,21.1702,72.8311
2020-01-16,1007.9465039062501,surat,india,21.1702,72.8311
2020-01-17,1008.1596321614584,surat,india,21.1702,72.8311
2020-01-18,1007.622685546875,surat,india,21.1702,72.8311
2020-01-19,1007.4348274739583,surat,india,21.1702,72.8311
2020-01-20,1007.0095507812499,surat,india,21.1702,72.8311
2020-01-21,1007.8860286458333,surat,india,21.1702,72.8311
2020-01-22,1009.1662044270834,surat,india,21.1702,72.8311
2020-01-23,1008.25830078125,surat,india,21.1702,72.8311
2020-01-24,1008.0281542968751,surat,india,21.1702,72.8311
2020-01-25,1007.2954329427083,surat,india,21.1702,72.8311
2020-01-26,1006.030634765625,surat,india,21.1702,72.8311
2020-01-27,1004.6876432291666,surat,india,21.1702,72.8311
2020-01-28,1006.6304720052084,surat,india,21.1702,72.8311
2020-01-29,1009.7169466145833,surat,india,21.1702,72.8311
2020-01-30,1008.5780436197916,surat,india,21.1702,72.8311
2020-01-31,1006.49615234375,surat,india,21.1702,72.8311
2020-02-01,1007.0722428385417,surat,india,21.1702,72.8311
2020-02-02,1008.2189648437501,surat,india,21.1702,72.8311
2020-02-03,1007.22966796875,surat,india,21.1702,72.8311
2020-02-04,1007.3628483072916,surat,india,21.1702,72.8311
2020-02-05,1007.2695442708333,surat,india,21.1702,72.8311
2020-02-06,1006.6730598958334,surat,india,21.1702,72.8311
2020-02-07,1008.009208984375,surat,india,21.1702,72.8311
2020-02-08,1009.410556640625,surat,india,21.1702,72.8311
2020-02-09,1008.8182682291667,surat,india,21.1702,72.8311
2020-02-10,1007.4213085937499,surat,india,21.1702,72.8311
2020-02-11,1008.2453190104167,surat,india,21.1702,72.8311
2020-02-12,1009.349521484375,surat,india,21.1702,72.8311
2020-02-13,1008.6350195312499,surat,india,21.1702,72.8311
2020-02-14,1006.7817545572916,surat,india,21.1702,72.8311
2020-02-15,1006.5059895833333,surat,india,21.1702,72.8311
2020-02-16,1006.3264290364583,surat,india,21.1702,72.8311
2020-02-17,1006.9821289062501,surat,india,21.1702,72.8311
2020-02-18,1006.432724609375,surat,india,21.1702,72.8311
2020-02-19,1005.1723990885416,surat,india,21.1702,72.8311
2020-02-20,1005.257138671875,surat,india,21.1702,72.8311
2020-02-21,1008.1551888020834,surat,india,21.1702,72.8311
2020-02-22,1008.300185546875,surat,india,21.1702,72.8311
2020-02-23,1006.8162272135418,surat,india,21.1702,72.8311
2020-02-24,1005.416923828125,surat,india,21.1702,72.8311
2020-02-25,1005.580234375,surat,india,21.1702,72.8311
2020-02-26,1006.010810546875,surat,india,21.1702,72.8311
2020-02-27,1004.7479296875,surat,india,21.1702,72.8311
2020-02-28,1003.0674055989583,surat,india,21.1702,72.8311
2020-02-29,1003.3019889322917,surat,india,21.1702,72.8311
2020-03-01,1004.3341666666666,surat,india,21.1702,72.8311
2020-03-02,1004.6436490885417,surat,india,21.1702,72.8311
2020-03-03,1004.68958984375,surat,india,21.1702,72.8311
2020-03-04,1004.6333040364583,surat,india,21.1702,72.8311
2020-03-05,1003.4562337239582,surat,india,21.1702,72.8311
2020-03-06,1004.1590266927083,surat,india,21.1702,72.8311
2020-03-07,1006.7761458333333,surat,india,21.1702,72.8311
2020-03-08,1005.6677864583334,surat,india,21.1702,72.8311
2020-03-09,1004.3436458333334,surat,india,21.1702,72.8311
2020-03-10,1004.135498046875,surat,india,21.1702,72.8311
2020-03-11,1005.123115234375,surat,india,21.1702,72.8311
2020-03-12,1007.1567675781249,surat,india,21.1702,72.8311
2020-03-13,1007.7512499999999,surat,india,21.1702,72.8311
2020-03-14,1005.8859928385417,surat,india,21.1702,72.8311
2020-03-15,1004.7515885416666,surat,india,21.1702,72.8311
2020-03-16,1004.7354720052084,surat,india,21.1702,72.8311
2020-03-17,1005.1938802083333,surat,india,21.1702,72.8311
2020-03-18,1005.1675390625,surat,india,21.1702,72.8311
2020-03-19,1004.6337597656251,surat,india,21.1702,72.8311
2020-03-20,1004.8764973958333,surat,india,21.1702,72.8311
2020-03-21,1004.7132063802084,surat,india,21.1702,72.8311
2020-03-22,1004.7147298177083,surat,india,21.1702,72.8311
2020-03-23,1002.98958984375,surat,india,21.1702,72.8311
2020-03-24,1001.4886979166666,surat,india,21.1702,72.8311
2020-03-25,1001.5399088541667,surat,india,21.1702,72.8311
2020-03-26,1003.2276953125,surat,india,21.1702,72.8311
2020-03-27,1005.23716796875,surat,india,21.1702,72.8311
2020-03-28,1004.7212662760417,surat,india,21.1702,72.8311
2020-03-29,1002.9168359375,surat,india,21.1702,72.8311
2020-03-30,1003.05744140625,surat,india,21.1702,72.8311
