date,PRECTOTCORR,region_name,country,latitude,longitude
2020-01-01,0.0,surat,india,21.1702,72.8311
2020-01-02,5.566321934630476e-07,surat,india,21.1702,72.8311
2020-01-03,4.100643025140016e-06,surat,india,21.1702,72.8311
2020-01-04,6.80400579627927e-09,surat,india,21.1702,72.8311
2020-01-05,3.1588263255111215e-09,surat,india,21.1702,72.8311
2020-01-06,5.211279849019642e-09,surat,india,21.1702,72.8311
2020-01-07,4.753277849448012e-14,surat,india,21.1702,72.8311
2020-01-08,0.0,surat,india,21.1702,72.8311
2020-01-09,1.0370230730388785e-05,surat,india,21.1702,72.8311
2020-01-10,7.40715488944943e-07,surat,india,21.1702,72.8311
2020-01-11,1.1252365208352937e-05,surat,india,21.1702,72.8311
2020-01-12,0.0008918227794252331,surat,india,21.1702,72.8311
2020-01-13,0.004405631443660241,surat,india,21.1702,72.8311
2020-01-14,9.35461713577829e-05,surat,india,21.1702,72.8311
2020-01-15,3.8724272542983804e-06,surat,india,21.1702,72.8311
2020-01-16,8.687380797156726e-32,surat,india,21.1702,72.8311
2020-01-17,0.0,surat,india,21.1702,72.8311
2020-01-18,4.99995060979086e-07,surat,india,21.1702,72.8311
2020-01-19,1.393234551165523e-09,surat,india,21.1702,72.8311
2020-01-20,9.665133837651095e-06,surat,india,21.1702,72.8311
2020-01-21,6.019904576047472e-11,surat,india,21.1702,72.8311
2020-01-22,8.253164668770973e-07,surat,india,21.1702,72.8311
2020-01-23,3.961420466658261e-06,surat,india,21.1702,72.8311
2020-01-24,4.615577108108391e-07,surat,india,21.1702,72.8311
2020-01-25,3.9005757255646456e-09,surat,india,21.1702,72.8311
2020-01-26,8.58939819589668e-11,surat,india,21.1702,72.8311
2020-01-27,3.915934959110301e-13,surat,india,21.1702,72.8311
2020-01-28,0.0,surat,india,21.1702,72.8311
2020-01-29,7.585338607229986e-10,surat,india,21.1702,72.8311
2020-01-30,0.0,surat,india,21.1702,72.8311
2020-01-31,0.0,surat,india,21.1702,72.8311
2020-02-01,1.9856096766801556e-07,surat,india,21.1702,72.8311
2020-02-02,8.998205710312077e-06,surat,india,21.1702,72.8311
2020-02-03,1.1259010520778268e-08,surat,india,21.1702,72.8311
2020-02-04,3.594785574558847e-08,surat,india,21.1702,72.8311
2020-02-05,1.1488094899198345e-09,surat,india,21.1702,72.8311
2020-02-06,6.222990123205818e-07,surat,india,21.1702,72.8311
2020-02-07,1.6997509182113598e-31,surat,india,21.1702,72.8311
2020-02-08,5.272197873586182e-08,surat,india,21.1702,72.8311
2020-02-09,2.5996537963719063e-05,surat,india,21.1702,72.8311
2020-02-10,1.8535333268232534e-07,surat,india,21.1702,72.8311
2020-02-11,0.0,surat,india,21.1702,72.8311
2020-02-12,0.0,surat,india,21.1702,72.8311
2020-02-13,1.3446596426949786e-05,surat,india,21.1702,72.8311
2020-02-14,8.42604477931287e-24,surat,india,21.1702,72.8311
2020-02-15,2.019342691546986e-17,surat,india,21.1702,72.8311
2020-02-16,1.4431406556906397e-16,surat,india,21.1702,72.8311
2020-02-17,0.0,surat,india,21.1702,72.8311
2020-02-18,2.3866344197232265e-24,surat,india,21.1702,72.8311
2020-02-19,4.755528706681588e-23,surat,india,21.1702,72.8311
2020-02-20,4.1293141533321646e-25,surat,india,21.1702,72.8311
2020-02-21,1.3253372485220053e-22,surat,india,21.1702,72.8311
2020-02-22,9.027597551004856e-24,surat,india,21.1702,72.8311
2020-02-23,1.7212929994924315e-10,surat,india,21.1702,72.8311
2020-02-24,1.1868086558062261e-26,surat,india,21.1702,72.8311
2020-02-25,1.2537480959509232e-24,surat,india,21.1702,72.8311
2020-02-26,8.178361441582995e-24,surat,india,21.1702,72.8311
2020-02-27,0.0,surat,india,21.1702,72.8311
2020-02-28,2.9522332252452632e-09,surat,india,21.1702,72.8311
2020-02-29,8.96186467942835e-05,surat,india,21.1702,72.8311
2020-03-01,0.00026841332665124393,surat,india,21.1702,72.8311
2020-03-02,0.0,surat,india,21.1702,72.8311
2020-03-03,3.035172113641238e-09,surat,india,21.1702,72.8311
2020-03-04,0.0012650852461604245,surat,india,21.1702,72.8311
2020-03-05,0.446818997443188,surat,india,21.1702,72.8311
2020-03-06,1.5304846901052827,surat,india,21.1702,72.8311
2020-03-07,0.0,surat,india,21.1702,72.8311
2020-03-08,7.57184386772445e-07,surat,india,21.1702,72.8311
2020-03-09,2.7551343882107476e-07,surat,india,21.1702,72.8311
2020-03-10,2.9146685065484235e-10,surat,india,21.1702,72.8311
2020-03-11,0.0,surat,india,21.1702,72.8311
2020-03-12,1.318753026779973e-05,surat,india,21.1702,72.8311
