datetime,PRECTOTCORR,region_name,country,latitude,longitude
2020-01-01 00:30:00,8.434290066361427e-06,patna,india,25.5941,85.1376
2020-01-01 01:30:00,4.849716788157821e-05,patna,india,25.5941,85.1376
2020-01-01 02:30:00,0.009746477007865906,patna,india,25.5941,85.1376
2020-01-01 03:30:00,0.00045031774789094925,patna,india,25.5941,85.1376
2020-01-01 04:30:00,0.0009999610483646393,patna,india,25.5941,85.1376
2020-01-01 05:30:00,0.0010825227946043015,patna,india,25.5941,85.1376
2020-01-01 06:30:00,0.00015454133972525597,patna,india,25.5941,85.1376
2020-01-01 07:30:00,3.6618439480662346e-05,patna,india,25.5941,85.1376
2020-01-01 08:30:00,0.000851810909807682,patna,india,25.5941,85.1376
2020-01-01 09:30:00,0.003688037395477295,patna,india,25.5941,85.1376
2020-01-01 10:30:00,0.020954757928848267,patna,india,25.5941,85.1376
2020-01-01 11:30:00,0.04031360149383545,patna,india,25.5941,85.1376
2020-01-01 12:30:00,0.04797130823135376,patna,india,25.5941,85.1376
2020-01-01 13:30:00,0.054717063903808594,patna,india,25.5941,85.1376
2020-01-01 14:30:00,0.03163665533065796,patna,india,25.5941,85.1376
2020-01-01 15:30:00,0.011714547872543335,patna,india,25.5941,85.1376
2020-01-01 16:30:00,0.0019538216292858124,patna,india,25.5941,85.1376
2020-01-01 17:30:00,0.00023427419364452362,patna,india,25.5941,85.1376
2020-01-01 18:30:00,0.00030206283554434776,patna,india,25.5941,85.1376
2020-01-01 19:30:00,0.00038116704672574997,patna,india,25.5941,85.1376
2020-01-01 20:30:00,0.0007047085091471672,patna,india,25.5941,85.1376
2020-01-01 21:30:00,0.0011780764907598495,patna,india,25.5941,85.1376
2020-01-01 22:30:00,0.0011227559298276901,patna,india,25.5941,85.1376
2020-01-01 23:30:00,0.0009173993021249771,patna,india,25.5941,85.1376
2020-01-02 00:30:00,0.000767991878092289,patna,india,25.5941,85.1376
2020-01-02 01:30:00,0.000586104579269886,patna,india,25.5941,85.1376
2020-01-02 02:30:00,0.00024957116693258286,patna,india,25.5941,85.1376
2020-01-02 03:30:00,0.006519444286823273,patna,india,25.5941,85.1376
2020-01-02 04:30:00,0.00025533372536301613,patna,india,25.5941,85.1376
2020-01-02 05:30:00,0.0008557923138141632,patna,india,25.5941,85.1376
2020-01-02 06:30:00,0.002152472734451294,patna,india,25.5941,85.1376
2020-01-02 07:30:00,0.001305900514125824,patna,india,25.5941,85.1376
2020-01-02 08:30:00,0.0008972827345132828,patna,india,25.5941,85.1376
2020-01-02 09:30:00,0.0006120884791016579,patna,india,25.5941,85.1376
2020-01-02 10:30:00,0.0004327157512307167,patna,india,25.5941,85.1376
2020-01-02 11:30:00,0.00022976892068982124,patna,india,25.5941,85.1376
2020-01-02 12:30:00,7.771595846861601e-05,patna,india,25.5941,85.1376
2020-01-02 13:30:00,9.639188647270203e-06,patna,india,25.5941,85.1376
2020-01-02 14:30:00,1.290845830226317e-06,patna,india,25.5941,85.1376
2020-01-02 15:30:00,4.0630538933328353e-07,patna,india,25.5941,85.1376
2020-01-02 16:30:00,4.3301042751409113e-07,patna,india,25.5941,85.1376
2020-01-02 17:30:00,8.029928721953183e-07,patna,india,25.5941,85.1376
2020-01-02 18:30:00,4.9152004066854715e-05,patna,india,25.5941,85.1376
2020-01-02 19:30:00,0.0008968636393547058,patna,india,25.5941,85.1376
2020-01-02 20:30:00,0.0036964192986488342,patna,india,25.5941,85.1376
2020-01-02 21:30:00,0.07107853889465332,patna,india,25.5941,85.1376
2020-01-02 22:30:00,0.02157837152481079,patna,india,25.5941,85.1376
2020-01-02 23:30:00,0.006613321602344513,patna,india,25.5941,85.1376
2020-01-03 00:30:00,0.0076711177825927734,patna,india,25.5941,85.1376
2020-01-03 01:30:00,0.009122863411903381,patna,india,25.5941,85.1376
2020-01-03 02:30:00,0.003912672400474548,patna,india,25.5941,85.1376
2020-01-03 03:30:00,0.0005536247044801712,patna,india,25.5941,85.1376
2020-01-03 04:30:00,0.0018641352653503418,patna,india,25.5941,85.1376
2020-01-03 05:30:00,0.005302391946315765,patna,india,25.5941,85.1376
2020-01-03 06:30:00,0.015161186456680298,patna,india,25.5941,85.1376
2020-01-03 07:30:00,0.030738115310668945,patna,india,25.5941,85.1376
2020-01-03 08:30:00,0.05255788564682007,patna,india,25.5941,85.1376
2020-01-03 09:30:00,0.06651878356933594,patna,india,25.5941,85.1376
2020-01-03 10:30:00,0.06051063537597656,patna,india,25.5941,85.1376
2020-01-03 11:30:00,0.046375393867492676,patna,india,25.5941,85.1376
2020-01-03 12:30:00,0.030188262462615967,patna,india,25.5941,85.1376
2020-01-03 13:30:00,0.0219002366065979,patna,india,25.5941,85.1376
2020-01-03 14:30:00,0.013578683137893677,patna,india,25.5941,85.1376
2020-01-03 15:30:00,0.007164850831031799,patna,india,25.5941,85.1376
2020-01-03 16:30:00,0.003921054303646088,patna,india,25.5941,85.1376
2020-01-03 17:30:00,0.00273166224360466,patna,india,25.5941,85.1376
2020-01-03 18:30:00,0.0029940158128738403,patna,india,25.5941,85.1376
2020-01-03 19:30:00,0.004423968493938446,patna,india,25.5941,85.1376
2020-01-03 20:30:00,0.0061355531215667725,patna,india,25.5941,85.1376
2020-01-03 21:30:00,0.0065831467509269714,patna,india,25.5941,85.1376
2020-01-03 22:30:00,0.008643418550491333,patna,india,25.5941,85.1376
2020-01-03 23:30:00,0.01051090657711029,patna,india,25.5941,85.1376
2020-01-04 00:30:00,0.006242841482162476,patna,india,25.5941,85.1376
2020-01-04 01:30:00,0.0029705464839935303,patna,india,25.5941,85.1376
2020-01-04 02:30:00,0.004301592707633972,patna,india,25.5941,85.1376
2020-01-04 03:30:00,0.00010765506885945797,patna,india,25.5941,85.1376
2020-01-04 04:30:00,0.0005798181518912315,patna,india,25.5941,85.1376
2020-01-04 05:30:00,0.0006791437044739723,patna,india,25.5941,85.1376
2020-01-04 06:30:00,0.00042422907426953316,patna,india,25.5941,85.1376
2020-01-04 07:30:00,0.00024255132302641869,patna,india,25.5941,85.1376
2020-01-04 08:30:00,0.00017601996660232544,patna,india,25.5941,85.1376
2020-01-04 09:30:00,0.00010700023267418146,patna,india,25.5941,85.1376
2020-01-04 10:30:00,4.1372550185769796e-05,patna,india,25.5941,85.1376
2020-01-04 11:30:00,2.2460881154984236e-05,patna,india,25.5941,85.1376
2020-01-04 12:30:00,1.5427940525114536e-05,patna,india,25.5941,85.1376
2020-01-04 13:30:00,9.154609870165586e-06,patna,india,25.5941,85.1376
2020-01-04 14:30:00,4.994763003196567e-06,patna,india,25.5941,85.1376
2020-01-04 15:30:00,3.2365278457291424e-06,patna,india,25.5941,85.1376
2020-01-04 16:30:00,2.339402271900326e-06,patna,india,25.5941,85.1376
2020-01-04 17:30:00,5.59066393179819e-06,patna,india,25.5941,85.1376
2020-01-04 18:30:00,1.8250284483656287e-05,patna,india,25.5941,85.1376
2020-01-04 19:30:00,2.9493821784853935e-05,patna,india,25.5941,85.1376
2020-01-04 20:30:00,4.484318196773529e-05,patna,india,25.5941,85.1376
2020-01-04 21:30:00,5.0671224016696215e-05,patna,india,25.5941,85.1376
2020-01-04 22:30:00,5.663023330271244e-05,patna,india,25.5941,85.1376
2020-01-04 23:30:00,5.828042048960924e-05,patna,india,25.5941,85.1376
2020-01-05 00:30:00,5.398469511419535e-05,patna,india,25.5941,85.1376
2020-01-05 01:30:00,4.1228486225008965e-05,patna,india,25.5941,85.1376
2020-01-05 02:30:00,7.419293979182839e-06,patna,india,25.5941,85.1376
2020-01-05 03:30:00,3.909372026100755e-06,patna,india,25.5941,85.1376
2020-01-05 04:30:00,0.0001518696080893278,patna,india,25.5941,85.1376
2020-01-05 05:30:00,0.00013138633221387863,patna,india,25.5941,85.1376
2020-01-05 06:30:00,0.00012515229173004627,patna,india,25.5941,85.1376
2020-01-05 07:30:00,3.944733180105686e-05,patna,india,25.5941,85.1376
2020-01-05 08:30:00,1.0844087228178978e-05,patna,india,25.5941,85.1376
2020-01-05 09:30:00,5.681215498043457e-08,patna,india,25.5941,85.1376
2020-01-05 10:30:00,1.2067147281413781e-08,patna,india,25.5941,85.1376
2020-01-05 11:30:00,2.637889906509372e-09,patna,india,25.5941,85.1376
2020-01-05 12:30:00,1.1123102439114518e-09,patna,india,25.5941,85.1376
2020-01-05 13:30:00,7.989608974412477e-10,patna,india,25.5941,85.1376
2020-01-05 14:30:00,4.226619054747971e-10,patna,india,25.5941,85.1376
2020-01-05 15:30:00,1.598221555099144e-10,patna,india,25.5941,85.1376
2020-01-05 16:30:00,4.077987947326278e-11,patna,india,25.5941,85.1376
2020-01-05 17:30:00,8.09508710064577e-13,patna,india,25.5941,85.1376
2020-01-05 18:30:00,0.0013465527445077896,patna,india,25.5941,85.1376
2020-01-05 19:30:00,0.005570612847805023,patna,india,25.5941,85.1376
2020-01-05 20:30:00,0.007543712854385376,patna,india,25.5941,85.1376
2020-01-05 21:30:00,0.006990507245063782,patna,india,25.5941,85.1376
2020-01-05 22:30:00,0.006490945816040039,patna,india,25.5941,85.1376
2020-01-05 23:30:00,0.006249547004699707,patna,india,25.5941,85.1376
2020-01-06 00:30:00,0.005285628139972687,patna,india,25.5941,85.1376
2020-01-06 01:30:00,0.0034499913454055786,patna,india,25.5941,85.1376
2020-01-06 02:30:00,0.002334360033273697,patna,india,25.5941,85.1376
2020-01-06 03:30:00,4.1009116102941334e-06,patna,india,25.5941,85.1376
2020-01-06 04:30:00,0.0,patna,india,25.5941,85.1376
2020-01-06 05:30:00,0.0,patna,india,25.5941,85.1376
2020-01-06 06:30:00,0.0,patna,india,25.5941,85.1376
2020-01-06 07:30:00,0.0,patna,india,25.5941,85.1376
2020-01-06 08:30:00,0.0,patna,india,25.5941,85.1376
2020-01-06 09:30:00,0.0,patna,india,25.5941,85.1376
2020-01-06 10:30:00,3.677645003410761e-18,patna,india,25.5941,85.1376
2020-01-06 11:30:00,4.3529023159398494e-16,patna,india,25.5941,85.1376
2020-01-06 12:30:00,4.4763997196495264e-14,patna,india,25.5941,85.1376
2020-01-06 13:30:00,2.734141038573945e-13,patna,india,25.5941,85.1376
2020-01-06 14:30:00,5.087727114605478e-13,patna,india,25.5941,85.1376
2020-01-06 15:30:00,3.9392317532915833e-13,patna,india,25.5941,85.1376
2020-01-06 16:30:00,5.648606582475679e-12,patna,india,25.5941,85.1376
2020-01-06 17:30:00,2.50099940757309e-10,patna,india,25.5941,85.1376
2020-01-06 18:30:00,2.7426061421920167e-09,patna,india,25.5941,85.1376
2020-01-06 19:30:00,4.32454072551991e-09,patna,india,25.5941,85.1376
2020-01-06 20:30:00,9.42845801432668e-10,patna,india,25.5941,85.1376
2020-01-06 21:30:00,3.082534227871747e-11,patna,india,25.5941,85.1376
2020-01-06 22:30:00,1.9199641876355145e-10,patna,india,25.5941,85.1376
2020-01-06 23:30:00,1.8745005547771143e-09,patna,india,25.5941,85.1376
2020-01-07 00:30:00,5.050360130098852e-09,patna,india,25.5941,85.1376
2020-01-07 01:30:00,3.325340003357269e-08,patna,india,25.5941,85.1376
2020-01-07 02:30:00,5.291767024573346e-09,patna,india,25.5941,85.1376
2020-01-07 03:30:00,1.435102037206093e-11,patna,india,25.5941,85.1376
2020-01-07 04:30:00,9.256595490114705e-09,patna,india,25.5941,85.1376
2020-01-07 05:30:00,6.139089236967266e-08,patna,india,25.5941,85.1376
2020-01-07 06:30:00,1.4176659846043549e-09,patna,india,25.5941,85.1376
2020-01-07 07:30:00,5.668425728799775e-08,patna,india,25.5941,85.1376
2020-01-07 08:30:00,5.512902134796605e-07,patna,india,25.5941,85.1376
2020-01-07 09:30:00,4.3587533582467586e-07,patna,india,25.5941,85.1376
2020-01-07 10:30:00,2.3936053139550495e-08,patna,india,25.5941,85.1376
2020-01-07 11:30:00,5.355715870791755e-10,patna,india,25.5941,85.1376
2020-01-07 12:30:00,2.264438636601085e-11,patna,india,25.5941,85.1376
2020-01-07 13:30:00,1.0504902611847833e-14,patna,india,25.5941,85.1376
2020-01-07 14:30:00,0.0,patna,india,25.5941,85.1376
2020-01-07 15:30:00,1.9429770292678228e-12,patna,india,25.5941,85.1376
2020-01-07 16:30:00,1.7281176489802874e-10,patna,india,25.5941,85.1376
2020-01-07 17:30:00,1.434352636664471e-10,patna,india,25.5941,85.1376
2020-01-07 18:30:00,5.508093980921558e-11,patna,india,25.5941,85.1376
2020-01-07 19:30:00,3.883143806504563e-11,patna,india,25.5941,85.1376
2020-01-07 20:30:00,4.949166076961831e-12,patna,india,25.5941,85.1376
2020-01-07 21:30:00,8.570644194350052e-11,patna,india,25.5941,85.1376
2020-01-07 22:30:00,5.979217121421243e-10,patna,india,25.5941,85.1376
2020-01-07 23:30:00,3.5351721550114235e-10,patna,india,25.5941,85.1376
2020-01-08 00:30:00,2.8984814548493887e-09,patna,india,25.5941,85.1376
2020-01-08 01:30:00,6.59472476627343e-10,patna,india,25.5941,85.1376
2020-01-08 02:30:00,1.1382894626876805e-09,patna,india,25.5941,85.1376
2020-01-08 03:30:00,1.1455540516180918e-06,patna,india,25.5941,85.1376
2020-01-08 04:30:00,8.26116774987895e-07,patna,india,25.5941,85.1376
2020-01-08 05:30:00,3.4655158742680214e-07,patna,india,25.5941,85.1376
2020-01-08 06:30:00,1.8314949556952342e-07,patna,india,25.5941,85.1376
2020-01-08 07:30:00,5.34305399924051e-07,patna,india,25.5941,85.1376
2020-01-08 08:30:00,1.65411620400846e-05,patna,india,25.5941,85.1376
2020-01-08 09:30:00,0.0013390090316534042,patna,india,25.5941,85.1376
2020-01-08 10:30:00,0.008137151598930359,patna,india,25.5941,85.1376
2020-01-08 11:30:00,1.4949910109862685e-05,patna,india,25.5941,85.1376
2020-01-08 12:30:00,0.000268744770437479,patna,india,25.5941,85.1376
2020-01-08 13:30:00,0.0058807432651519775,patna,india,25.5941,85.1376
2020-01-08 14:30:00,0.033608078956604004,patna,india,25.5941,85.1376
2020-01-08 15:30:00,0.08194148540496826,patna,india,25.5941,85.1376
2020-01-08 16:30:00,0.08805692195892334,patna,india,25.5941,85.1376
2020-01-08 17:30:00,0.1359879970550537,patna,india,25.5941,85.1376
2020-01-08 18:30:00,0.2845287322998047,patna,india,25.5941,85.1376
2020-01-08 19:30:00,0.4905223846435547,patna,india,25.5941,85.1376
2020-01-08 20:30:00,0.6330013275146484,patna,india,25.5941,85.1376
2020-01-08 21:30:00,0.6132602691650391,patna,india,25.5941,85.1376
2020-01-08 22:30:00,0.4776477813720703,patna,india,25.5941,85.1376
2020-01-08 23:30:00,0.3941774368286133,patna,india,25.5941,85.1376
2020-01-09 00:30:00,0.3990054130554199,patna,india,25.5941,85.1376
2020-01-09 01:30:00,0.6325721740722656,patna,india,25.5941,85.1376
2020-01-09 02:30:00,0.9050846099853516,patna,india,25.5941,85.1376
2020-01-09 03:30:00,0.024387985467910767,patna,india,25.5941,85.1376
2020-01-09 04:30:00,0.024180114269256592,patna,india,25.5941,85.1376
2020-01-09 05:30:00,0.014128535985946655,patna,india,25.5941,85.1376
2020-01-09 06:30:00,0.00826120376586914,patna,india,25.5941,85.1376
2020-01-09 07:30:00,0.004437379539012909,patna,india,25.5941,85.1376
2020-01-09 08:30:00,0.0025841407477855682,patna,india,25.5941,85.1376
2020-01-09 09:30:00,0.0015183817595243454,patna,india,25.5941,85.1376
2020-01-09 10:30:00,0.0012308824807405472,patna,india,25.5941,85.1376
2020-01-09 11:30:00,0.0010733027011156082,patna,india,25.5941,85.1376
2020-01-09 12:30:00,0.0010364223271608353,patna,india,25.5941,85.1376
2020-01-09 13:30:00,0.0004570232704281807,patna,india,25.5941,85.1376
2020-01-09 14:30:00,0.00020310399122536182,patna,india,25.5941,85.1376
2020-01-09 15:30:00,0.0001470500137656927,patna,india,25.5941,85.1376
2020-01-09 16:30:00,0.00032993266358971596,patna,india,25.5941,85.1376
2020-01-09 17:30:00,0.0006433110684156418,patna,india,25.5941,85.1376
2020-01-09 18:30:00,0.000731111504137516,patna,india,25.5941,85.1376
2020-01-09 19:30:00,0.000731530599296093,patna,india,25.5941,85.1376
2020-01-09 20:30:00,0.0007384456694126129,patna,india,25.5941,85.1376
2020-01-09 21:30:00,0.0006217276677489281,patna,india,25.5941,85.1376
2020-01-09 22:30:00,0.0005175825208425522,patna,india,25.5941,85.1376
2020-01-09 23:30:00,0.00042171450331807137,patna,india,25.5941,85.1376
2020-01-10 00:30:00,0.00036031706258654594,patna,india,25.5941,85.1376
2020-01-10 01:30:00,0.00031348317861557007,patna,india,25.5941,85.1376
2020-01-10 02:30:00,7.54109350964427e-05,patna,india,25.5941,85.1376
2020-01-10 03:30:00,0.0,patna,india,25.5941,85.1376
2020-01-10 04:30:00,0.0,patna,india,25.5941,85.1376
2020-01-10 05:30:00,0.0,patna,india,25.5941,85.1376
2020-01-10 06:30:00,0.0,patna,india,25.5941,85.1376
2020-01-10 07:30:00,0.0,patna,india,25.5941,85.1376
2020-01-10 08:30:00,0.0,patna,india,25.5941,85.1376
2020-01-10 09:30:00,0.0,patna,india,25.5941,85.1376
2020-01-10 10:30:00,0.0,patna,india,25.5941,85.1376
2020-01-10 11:30:00,0.0,patna,india,25.5941,85.1376
2020-01-10 12:30:00,0.0,patna,india,25.5941,85.1376
2020-01-10 13:30:00,0.0,patna,india,25.5941,85.1376
2020-01-10 14:30:00,0.0,patna,india,25.5941,85.1376
2020-01-10 15:30:00,0.0,patna,india,25.5941,85.1376
2020-01-10 16:30:00,0.0,patna,india,25.5941,85.1376
2020-01-10 17:30:00,0.0,patna,india,25.5941,85.1376
2020-01-10 18:30:00,0.0,patna,india,25.5941,85.1376
2020-01-10 19:30:00,0.0,patna,india,25.5941,85.1376
2020-01-10 20:30:00,0.0,patna,india,25.5941,85.1376
2020-01-10 21:30:00,0.0,patna,india,25.5941,85.1376
2020-01-10 22:30:00,0.0,patna,india,25.5941,85.1376
2020-01-10 23:30:00,0.0,patna,india,25.5941,85.1376
2020-01-11 00:30:00,0.0,patna,india,25.5941,85.1376
2020-01-11 01:30:00,0.0,patna,india,25.5941,85.1376
2020-01-11 02:30:00,0.0,patna,india,25.5941,85.1376
2020-01-11 03:30:00,0.0,patna,india,25.5941,85.1376
2020-01-11 04:30:00,0.0,patna,india,25.5941,85.1376
2020-01-11 05:30:00,0.0,patna,india,25.5941,85.1376
2020-01-11 06:30:00,0.0,patna,india,25.5941,85.1376
2020-01-11 07:30:00,0.0,patna,india,25.5941,85.1376
2020-01-11 08:30:00,0.0,patna,india,25.5941,85.1376
2020-01-11 09:30:00,0.0,patna,india,25.5941,85.1376
2020-01-11 10:30:00,0.0,patna,india,25.5941,85.1376
2020-01-11 11:30:00,0.0,patna,india,25.5941,85.1376
2020-01-11 12:30:00,0.0,patna,india,25.5941,85.1376
2020-01-11 13:30:00,0.0,patna,india,25.5941,85.1376
2020-01-11 14:30:00,0.0,patna,india,25.5941,85.1376
2020-01-11 15:30:00,0.0,patna,india,25.5941,85.1376
2020-01-11 16:30:00,0.0,patna,india,25.5941,85.1376
2020-01-11 17:30:00,0.0,patna,india,25.5941,85.1376
2020-01-11 18:30:00,0.0,patna,india,25.5941,85.1376
2020-01-11 19:30:00,0.0,patna,india,25.5941,85.1376
2020-01-11 20:30:00,0.0,patna,india,25.5941,85.1376
2020-01-11 21:30:00,0.0,patna,india,25.5941,85.1376
2020-01-11 22:30:00,0.0,patna,india,25.5941,85.1376
2020-01-11 23:30:00,0.0,patna,india,25.5941,85.1376
2020-01-12 00:30:00,0.0,patna,india,25.5941,85.1376
2020-01-12 01:30:00,0.0,patna,india,25.5941,85.1376
2020-01-12 02:30:00,0.0,patna,india,25.5941,85.1376
2020-01-12 03:30:00,0.0,patna,india,25.5941,85.1376
2020-01-12 04:30:00,0.0,patna,india,25.5941,85.1376
2020-01-12 05:30:00,0.0,patna,india,25.5941,85.1376
2020-01-12 06:30:00,0.0,patna,india,25.5941,85.1376
2020-01-12 07:30:00,0.0,patna,india,25.5941,85.1376
2020-01-12 08:30:00,0.0,patna,india,25.5941,85.1376
2020-01-12 09:30:00,0.0,patna,india,25.5941,85.1376
2020-01-12 10:30:00,0.0,patna,india,25.5941,85.1376
2020-01-12 11:30:00,0.0,patna,india,25.5941,85.1376
2020-01-12 12:30:00,0.0,patna,india,25.5941,85.1376
2020-01-12 13:30:00,0.0,patna,india,25.5941,85.1376
2020-01-12 14:30:00,0.0,patna,india,25.5941,85.1376
2020-01-12 15:30:00,0.0,patna,india,25.5941,85.1376
2020-01-12 16:30:00,0.0,patna,india,25.5941,85.1376
2020-01-12 17:30:00,0.0,patna,india,25.5941,85.1376
2020-01-12 18:30:00,0.0,patna,india,25.5941,85.1376
2020-01-12 19:30:00,0.0,patna,india,25.5941,85.1376
2020-01-12 20:30:00,0.0,patna,india,25.5941,85.1376
2020-01-12 21:30:00,0.0,patna,india,25.5941,85.1376
2020-01-12 22:30:00,0.0,patna,india,25.5941,85.1376
2020-01-12 23:30:00,0.0,patna,india,25.5941,85.1376
2020-01-13 00:30:00,0.0,patna,india,25.5941,85.1376
2020-01-13 01:30:00,0.0,patna,india,25.5941,85.1376
2020-01-13 02:30:00,0.0,patna,india,25.5941,85.1376
2020-01-13 03:30:00,1.643638825044036e-05,patna,india,25.5941,85.1376
2020-01-13 04:30:00,0.0,patna,india,25.5941,85.1376
2020-01-13 05:30:00,0.0,patna,india,25.5941,85.1376
2020-01-13 06:30:00,0.0,patna,india,25.5941,85.1376
2020-01-13 07:30:00,0.0,patna,india,25.5941,85.1376
2020-01-13 08:30:00,0.0,patna,india,25.5941,85.1376
2020-01-13 09:30:00,0.0,patna,india,25.5941,85.1376
2020-01-13 10:30:00,0.0,patna,india,25.5941,85.1376
2020-01-13 11:30:00,0.0,patna,india,25.5941,85.1376
2020-01-13 12:30:00,0.0,patna,india,25.5941,85.1376
2020-01-13 13:30:00,0.0,patna,india,25.5941,85.1376
2020-01-13 14:30:00,0.0,patna,india,25.5941,85.1376
2020-01-13 15:30:00,0.0,patna,india,25.5941,85.1376
2020-01-13 16:30:00,0.0,patna,india,25.5941,85.1376
2020-01-13 17:30:00,0.0,patna,india,25.5941,85.1376
2020-01-13 18:30:00,0.0,patna,india,25.5941,85.1376
2020-01-13 19:30:00,0.0,patna,india,25.5941,85.1376
2020-01-13 20:30:00,0.0,patna,india,25.5941,85.1376
2020-01-13 21:30:00,0.0,patna,india,25.5941,85.1376
2020-01-13 22:30:00,0.0,patna,india,25.5941,85.1376
2020-01-13 23:30:00,0.0,patna,india,25.5941,85.1376
2020-01-14 00:30:00,0.0,patna,india,25.5941,85.1376
2020-01-14 01:30:00,0.0,patna,india,25.5941,85.1376
2020-01-14 02:30:00,0.0,patna,india,25.5941,85.1376
2020-01-14 03:30:00,0.0,patna,india,25.5941,85.1376
2020-01-14 04:30:00,0.0,patna,india,25.5941,85.1376
2020-01-14 05:30:00,0.0,patna,india,25.5941,85.1376
2020-01-14 06:30:00,0.0,patna,india,25.5941,85.1376
2020-01-14 07:30:00,0.0,patna,india,25.5941,85.1376
2020-01-14 08:30:00,0.0,patna,india,25.5941,85.1376
2020-01-14 09:30:00,0.0,patna,india,25.5941,85.1376
2020-01-14 10:30:00,0.0,patna,india,25.5941,85.1376
2020-01-14 11:30:00,0.0,patna,india,25.5941,85.1376
2020-01-14 12:30:00,0.0,patna,india,25.5941,85.1376
2020-01-14 13:30:00,0.0,patna,india,25.5941,85.1376
2020-01-14 14:30:00,0.0,patna,india,25.5941,85.1376
2020-01-14 15:30:00,2.0430434687773724e-14,patna,india,25.5941,85.1376
2020-01-14 16:30:00,2.3506196988876127e-11,patna,india,25.5941,85.1376
2020-01-14 17:30:00,1.3952838884279117e-09,patna,india,25.5941,85.1376
2020-01-14 18:30:00,9.736211836752773e-09,patna,india,25.5941,85.1376
2020-01-14 19:30:00,1.2216787581564859e-07,patna,india,25.5941,85.1376
2020-01-14 20:30:00,1.1414613254601136e-06,patna,india,25.5941,85.1376
2020-01-14 21:30:00,1.7189449863508344e-06,patna,india,25.5941,85.1376
2020-01-14 22:30:00,1.1013526091119274e-06,patna,india,25.5941,85.1376
2020-01-14 23:30:00,1.3039425539318472e-06,patna,india,25.5941,85.1376
2020-01-15 00:30:00,3.796003511524759e-07,patna,india,25.5941,85.1376
2020-01-15 01:30:00,8.97944119060412e-07,patna,india,25.5941,85.1376
2020-01-15 02:30:00,2.2755557438358665e-06,patna,india,25.5941,85.1376
2020-01-15 03:30:00,1.9509394100225563e-11,patna,india,25.5941,85.1376
2020-01-15 04:30:00,1.281474926173587e-11,patna,india,25.5941,85.1376
2020-01-15 05:30:00,3.0505598047625426e-10,patna,india,25.5941,85.1376
2020-01-15 06:30:00,7.047162853268674e-09,patna,india,25.5941,85.1376
2020-01-15 07:30:00,1.0653877779986942e-08,patna,india,25.5941,85.1376
2020-01-15 08:30:00,4.458833302578569e-09,patna,india,25.5941,85.1376
2020-01-15 09:30:00,6.270184371715004e-09,patna,india,25.5941,85.1376
