PRECTOTCORR,lat,lon,datetime,region_name,country,latitude,longitude
3.212790034012869e-08,30.0,66.875,2020-01-01 00:30:00,quetta,pakistan,30.1798,66.975
2.1681216821889393e-07,30.0,66.875,2020-01-01 01:30:00,quetta,pakistan,30.1798,66.975
6.096115612308495e-07,30.0,66.875,2020-01-01 02:30:00,quetta,pakistan,30.1798,66.975
9.716131899040192e-07,30.0,66.875,2020-01-01 03:30:00,quetta,pakistan,30.1798,66.975
9.916675480781123e-07,30.0,66.875,2020-01-01 04:30:00,quetta,pakistan,30.1798,66.975
7.491735232179053e-07,30.0,66.875,2020-01-01 05:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-01 06:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-01 07:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-01 08:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-01 09:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-01 10:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-01 11:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-01 12:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-01 13:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-01 14:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-01 15:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-01 16:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-01 17:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-01 18:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-01 19:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-01 20:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-01 21:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-01 22:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-01 23:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-02 00:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-02 01:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-02 02:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-02 03:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-02 04:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-02 05:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-02 06:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-02 07:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-02 08:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-02 09:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-02 10:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-02 11:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-02 12:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-02 13:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-02 14:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-02 15:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-02 16:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-02 17:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-02 18:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-02 19:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-02 20:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-02 21:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-02 22:30:00,quetta,pakistan,30.1798,66.975
0.0,30.0,66.875,2020-01-02 23:30:00,quetta,pakistan,30.1798,66.975
0.06370246410369873,30.0,66.875,2020-01-03 00:30:00,quetta,pakistan,30.1798,66.975
0.04597306251525879,30.0,66.875,2020-01-03 01:30:00,quetta,pakistan,30.1798,66.975
0.032736361026763916,30.0,66.875,2020-01-03 02:30:00,quetta,pakistan,30.1798,66.975
0.027177482843399048,30.0,66.875,2020-01-03 03:30:00,quetta,pakistan,30.1798,66.975
0.04638880491256714,30.0,66.875,2020-01-03 04:30:00,quetta,pakistan,30.1798,66.975
0.020009279251098633,30.0,66.875,2020-01-03 05:30:00,quetta,pakistan,30.1798,66.975
0.10551810264587402,30.0,66.875,2020-01-03 06:30:00,quetta,pakistan,30.1798,66.975
0.05408674478530884,30.0,66.875,2020-01-03 07:30:00,quetta,pakistan,30.1798,66.975
0.03938823938369751,30.0,66.875,2020-01-03 08:30:00,quetta,pakistan,30.1798,66.975
0.032079219818115234,30.0,66.875,2020-01-03 09:30:00,quetta,pakistan,30.1798,66.975
0.028941035270690918,30.0,66.875,2020-01-03 10:30:00,quetta,pakistan,30.1798,66.975
0.02338215708732605,30.0,66.875,2020-01-03 11:30:00,quetta,pakistan,30.1798,66.975
0.017796456813812256,30.0,66.875,2020-01-03 12:30:00,quetta,pakistan,30.1798,66.975
