date,PRECTOTCORR,region_name,country,latitude,longitude
2020-01-01,0.0,ahmedabad,india,23.0225,72.5714
2020-01-02,0.0,ahmedabad,india,23.0225,72.5714
2020-01-03,5.542489217580382e-06,ahmedabad,india,23.0225,72.5714
2020-01-04,1.4987051599746337e-07,ahmedabad,india,23.0225,72.5714
2020-01-05,9.188170224661008e-07,ahmedabad,india,23.0225,72.5714
2020-01-06,4.0089332757100353e-07,ahmedabad,india,23.0225,72.5714
2020-01-07,8.324958322702969e-06,ahmedabad,india,23.0225,72.5714
2020-01-08,1.3101889573263747e-07,ahmedabad,india,23.0225,72.5714
2020-01-09,2.419824340904597e-07,ahmedabad,india,23.0225,72.5714
2020-01-10,2.0706636718647754e-08,ahmedabad,india,23.0225,72.5714
2020-01-11,9.295464398206832e-09,ahmedabad,india,23.0225,72.5714
2020-01-12,2.595124115600811e-09,ahmedabad,india,23.0225,72.5714
2020-01-13,0.0,ahmedabad,india,23.0225,72.5714
2020-01-14,1.914515245088344e-05,ahmedabad,india,23.0225,72.5714
2020-01-15,7.281675262760245e-12,ahmedabad,india,23.0225,72.5714
2020-01-16,2.5608327958170918e-09,ahmedabad,india,23.0225,72.5714
2020-01-17,2.3336724552791566e-06,ahmedabad,india,23.0225,72.5714
2020-01-18,3.140440504365858e-28,ahmedabad,india,23.0225,72.5714
2020-01-19,3.327825957531978e-23,ahmedabad,india,23.0225,72.5714
2020-01-20,5.3366633113074994e-20,ahmedabad,india,23.0225,72.5714
2020-01-21,3.5729471074208733e-20,ahmedabad,india,23.0225,72.5714
2020-01-22,8.658640712125308e-26,ahmedabad,india,23.0225,72.5714
2020-01-23,8.926575979282961e-26,ahmedabad,india,23.0225,72.5714
2020-01-24,5.21719383687242e-18,ahmedabad,india,23.0225,72.5714
2020-01-25,3.556061129668271e-12,ahmedabad,india,23.0225,72.5714
2020-01-26,8.948307945452285e-10,ahmedabad,india,23.0225,72.5714
2020-01-27,3.437094359126647e-11,ahmedabad,india,23.0225,72.5714
2020-01-28,1.7669761653849037e-06,ahmedabad,india,23.0225,72.5714
2020-01-29,0.0,ahmedabad,india,23.0225,72.5714
2020-01-30,0.0,ahmedabad,india,23.0225,72.5714
2020-01-31,0.0,ahmedabad,india,23.0225,72.5714
2020-02-01,0.0,ahmedabad,india,23.0225,72.5714
2020-02-02,5.933456850848464e-11,ahmedabad,india,23.0225,72.5714
2020-02-03,3.6044191668766984e-25,ahmedabad,india,23.0225,72.5714
2020-02-04,7.583632135701102e-26,ahmedabad,india,23.0225,72.5714
2020-02-05,6.80653445949606e-29,ahmedabad,india,23.0225,72.5714
2020-02-06,6.72425159935375e-31,ahmedabad,india,23.0225,72.5714
2020-02-07,0.0,ahmedabad,india,23.0225,72.5714
2020-02-08,0.0,ahmedabad,india,23.0225,72.5714
2020-02-09,1.5496911021913779e-30,ahmedabad,india,23.0225,72.5714
2020-02-10,1.6898482613214583e-09,ahmedabad,india,23.0225,72.5714
2020-02-11,1.4809633269718958e-06,ahmedabad,india,23.0225,72.5714
2020-02-12,9.255216987821922e-07,ahmedabad,india,23.0225,72.5714
2020-02-13,3.251048078263796e-05,ahmedabad,india,23.0225,72.5714
2020-02-14,6.430238895663105e-19,ahmedabad,india,23.0225,72.5714
2020-02-15,1.1759637786862172e-14,ahmedabad,india,23.0225,72.5714
2020-02-16,2.740415659244728e-29,ahmedabad,india,23.0225,72.5714
2020-02-17,1.2803895986218691e-26,ahmedabad,india,23.0225,72.5714
2020-02-18,1.7370506361626557e-21,ahmedabad,india,23.0225,72.5714
2020-02-19,4.1925591010986267e-19,ahmedabad,india,23.0225,72.5714
2020-02-20,9.720612714759112e-29,ahmedabad,india,23.0225,72.5714
2020-02-21,4.537829457817653e-18,ahmedabad,india,23.0225,72.5714
2020-02-22,3.4897368146845645e-25,ahmedabad,india,23.0225,72.5714
2020-02-23,1.4927333661145016e-10,ahmedabad,india,23.0225,72.5714
2020-02-24,2.2402560877482026e-24,ahmedabad,india,23.0225,72.5714
2020-02-25,1.2975313726382561e-23,ahmedabad,india,23.0225,72.5714
2020-02-26,1.0833962106557675e-18,ahmedabad,india,23.0225,72.5714
2020-02-27,1.1175441704721118e-16,ahmedabad,india,23.0225,72.5714
2020-02-28,1.3297311060912912e-07,ahmedabad,india,23.0225,72.5714
2020-02-29,2.865097564570951e-07,ahmedabad,india,23.0225,72.5714
2020-03-01,0.0,ahmedabad,india,23.0225,72.5714
2020-03-02,0.0,ahmedabad,india,23.0225,72.5714
2020-03-03,9.787251575594375e-11,ahmedabad,india,23.0225,72.5714
2020-03-04,0.0,ahmedabad,india,23.0225,72.5714
2020-03-05,0.8726234373170882,ahmedabad,india,23.0225,72.5714
2020-03-06,0.46689768823081057,ahmedabad,india,23.0225,72.5714
2020-03-07,0.0,ahmedabad,india,23.0225,72.5714
2020-03-08,2.4079522867890078e-27,ahmedabad,india,23.0225,72.5714
2020-03-09,2.3339484641932687e-14,ahmedabad,india,23.0225,72.5714
2020-03-10,1.058943000786794e-05,ahmedabad,india,23.0225,72.5714
2020-03-11,1.8473309071711554e-05,ahmedabad,india,23.0225,72.5714
2020-03-12,0.0,ahmedabad,india,23.0225,72.5714
2020-03-13,5.432635809137159e-23,ahmedabad,india,23.0225,72.5714
2020-03-14,2.750991160424256e-23,ahmedabad,india,23.0225,72.5714
2020-03-15,7.872924316182967e-11,ahmedabad,india,23.0225,72.5714
2020-03-16,4.892670280422385e-13,ahmedabad,india,23.0225,72.5714
2020-03-17,8.881989931877891e-14,ahmedabad,india,23.0225,72.5714
