date,PRECTOTCORR,region_name,country,latitude,longitude
2020-01-01,6.071047456043241e-11,hyderabad_p,pakistan,25.396,68.3578
2020-01-02,6.999092305726151e-07,hyderabad_p,pakistan,25.396,68.3578
2020-01-03,1.5889489723974748e-07,hyderabad_p,pakistan,25.396,68.3578
2020-01-04,5.005038692043425e-06,hyderabad_p,pakistan,25.396,68.3578
2020-01-05,2.6296951416536626e-06,hyderabad_p,pakistan,25.396,68.3578
2020-01-06,0.00033749263219085,hyderabad_p,pakistan,25.396,68.3578
2020-01-07,0.00033798609204916443,hyderabad_p,pakistan,25.396,68.3578
2020-01-08,4.602946441969319e-15,hyderabad_p,pakistan,25.396,68.3578
2020-01-09,5.135572142580557e-21,hyderabad_p,pakistan,25.396,68.3578
2020-01-10,1.334505736420113e-07,hyderabad_p,pakistan,25.396,68.3578
2020-01-11,8.345433048538252e-06,hyderabad_p,pakistan,25.396,68.3578
2020-01-12,1.697920382971363,hyderabad_p,pakistan,25.396,68.3578
2020-01-13,1.0349143992230274e-05,hyderabad_p,pakistan,25.396,68.3578
2020-01-14,0.0,hyderabad_p,pakistan,25.396,68.3578
2020-01-15,5.65754440985558e-12,hyderabad_p,pakistan,25.396,68.3578
2020-01-16,0.0,hyderabad_p,pakistan,25.396,68.3578
2020-01-17,0.0,hyderabad_p,pakistan,25.396,68.3578
2020-01-18,1.450795575491357e-22,hyderabad_p,pakistan,25.396,68.3578
2020-01-19,2.673974168741545e-19,hyderabad_p,pakistan,25.396,68.3578
2020-01-20,3.095006434653115e-08,hyderabad_p,pakistan,25.396,68.3578
2020-01-21,6.768213189900507e-06,hyderabad_p,pakistan,25.396,68.3578
2020-01-22,2.725350706830193e-10,hyderabad_p,pakistan,25.396,68.3578
2020-01-23,2.7191823285859027e-24,hyderabad_p,pakistan,25.396,68.3578
2020-01-24,4.534829133081564e-11,hyderabad_p,pakistan,25.396,68.3578
2020-01-25,9.943273986238004e-09,hyderabad_p,pakistan,25.396,68.3578
2020-01-26,0.0021413124769944147,hyderabad_p,pakistan,25.396,68.3578
2020-01-27,0.027075942266619194,hyderabad_p,pakistan,25.396,68.3578
2020-01-28,1.7086877740464294e-06,hyderabad_p,pakistan,25.396,68.3578
2020-01-29,2.7340336828133187e-21,hyderabad_p,pakistan,25.396,68.3578
2020-01-30,0.0,hyderabad_p,pakistan,25.396,68.3578
2020-01-31,0.0,hyderabad_p,pakistan,25.396,68.3578
